"","fold0","fold1","fold2"
"CHEMBL1614295",0.372549,0.8703704,0.8043478
"CHEMBL1738422",0.5538462,0.554878,0.9814815
"CHEMBL1614072",0.6332071,0.6635294,0.7919799
"CHEMBL1737979",0.7037037,0.5818713,0.6474359
"CHEMBL918058",0.6959379,0.7649254,1
"CHEMBL1794497",0.5888889,0.490991,0.6933333
"CHEMBL2114727",0.7514881,0.6679198,0.6982249
"CHEMBL1614272",0.5064103,0.5558176,0.3815789
"CHEMBL2378059",0.4671053,0.7083333,1
"CHEMBL1737863",0.7591463,0.6422893,0.7891892
"CHEMBL1794445",0.8735294,0.5202822,0.8143029
"CHEMBL1614131",0.7224576,0.9928058,0.5555556
"CHEMBL1614480",0.8556548,0.9205128,0.8502825
"CHEMBL1243965",0.5207843,0.7380952,0.7941176
"CHEMBL1614097",0.5736789,0.5288368,0.5710345
"CHEMBL1243976",0.7638221,0.8120301,0.7047619
"CHEMBL1963907",0.7508013,0.6900666,0.72147
"CHEMBL1794570",0.511194,0.6919192,0.4417808
"CHEMBL1963867",0.6673554,0.6703854,0.4897436
"CHEMBL1614356",0.6360399,0.5965608,0.5925926
"CHEMBL3215158",0.6388889,0.7013889,0.3943089
"CHEMBL1794457",0.64,0.3179487,0.7472222
"CHEMBL1613813",0.5035569,0.5862857,0.6451613
"CHEMBL2114797",0.6772247,0.7450142,0.8313725
"CHEMBL2354207",0.7766218,0.8813559,0.65
"CHEMBL1738097",0.866129,0.8809524,0.7788018
"CHEMBL1963915",0.8225806,0.7770833,0.6911765
"CHEMBL1613955",0.5896465,0.6117936,0.5039746
"CHEMBL1614484",0.5507246,0.47669,0.3406593
"CHEMBL1963910",0.6302083,0.7842105,0.7863636
"CHEMBL1613861",0.575,0.6114286,0.5467742
"CHEMBL1613967",0.4809582,0.612426,0.657197
"CHEMBL3215154",0.7006237,0.7196621,0.5733611
"CHEMBL1794581",0.546398,0.596302,0.4738134
"CHEMBL2449559",0.9265185,0.9010989,0.9246032
"CHEMBL1614425",0.6208333,0.4983389,0.6602564
"CHEMBL1794438",0.6419753,0.707196,0.643597
"CHEMBL2114820",0.7427885,0.6875,0.9019608
"CHEMBL1613947",0.5181624,0.5322339,0.5217391
"CHEMBL1613876",0.609375,0.5052232,0.4671429
"CHEMBL1614259",0.6066667,0.5562771,0.7897959
"CHEMBL1963933",0.48,0.377551,0.7960928
"CHEMBL3214959",0.724537,0.6364477,0.6931217
"CHEMBL2114752",0.7827068,0.729021,0.7862745
"CHEMBL1614516",0.8235294,0.6217949,0.5534591
"CHEMBL2354303",0.7211982,0.587037,0.5227273
"CHEMBL3214816",0.7163793,0.4936284,0.729798
"CHEMBL1614287",0.5,0.5509091,0.6011905
"CHEMBL1614362",0.35,0.58,0.5589226
"CHEMBL1614388",0.7088889,0.6704481,0.6972387
"CHEMBL1614255",0.629932,0.5536685,0.4642857
"CHEMBL2354248",0.8579235,0.8910891,0.1129032
"CHEMBL3215078",0.6888736,0.7106518,0.5920635
"CHEMBL3214985",0.5975724,0.6517857,0.6677149
"CHEMBL1738599",0.7610294,0.5588235,0.7321429
"CHEMBL1963698",0.573854,0.5653846,0.6731183
"CHEMBL1794452",0.6081081,0.4272727,0.5733333
"CHEMBL1794296",0.8560606,0.8431373,0.9315738
"CHEMBL1737910",0.5357143,0.6542981,0.6836237
"CHEMBL2354227",0.7029478,0.785546,0.622428
"CHEMBL2114930",0.6470588,0.74,0.5
"CHEMBL1963974",0.5875,0.6001838,0.5566667
"CHEMBL1738371",0.8100649,0.7342222,0.6199678
"CHEMBL1794548",0.7058824,0.6313933,0.8443526
"CHEMBL1738418",0.8861702,0.7301587,0.8180737
"CHEMBL1614218",0.4856061,0.5414634,0.5123153
"CHEMBL1963969",0.550303,0.4708333,0.657754
"CHEMBL1243967",0.6918239,0.8629032,1
"CHEMBL1614528",0.5776316,0.6355556,0.6221719
"CHEMBL1613981",0.6564456,0.7217181,0.6735632
"CHEMBL2114814",0.5236486,0.6977955,0.6949602
"CHEMBL1964112",0.4247059,0.4435185,0.5782051
"CHEMBL1963846",0.5243665,0.4963768,0.5383065
"CHEMBL1963744",0.6262295,0.7347953,0.6074155
"CHEMBL2114728",0.5932203,0.47463,0.3781676
"CHEMBL1613817",0.4869198,0.5752351,0.7172619
"CHEMBL1738325",0.5783133,0.79375,0.5597484
"CHEMBL1614311",0.7544643,0.9349593,0.7765432
"CHEMBL3215116",0.529767,0.4666667,0.6666667
"CHEMBL2354276",0.5957447,0.6408524,0.5526154
"CHEMBL1614320",0.6000733,0.6258722,0.5211558
"CHEMBL1794566",0.4114583,0.02985075,0.5187793
"CHEMBL1794508",0.8846154,0.6242647,1
"CHEMBL1964111",0.5674663,0.6233333,0.6367347
"CHEMBL1738497",0.9046465,0.951417,0.8522167
"CHEMBL1614515",0.3645181,0.7052632,0.21875
"CHEMBL1794356",0.808642,0.6427875,0.5862709
"CHEMBL3214930",0.5154291,0.5735294,0.5333333
"CHEMBL1738025",0.8183908,0.5891848,0.5789337
"CHEMBL2114771",0.606414,0.4505929,0.4342857
"CHEMBL1827362",0.8051948,0.9521368,0.9821429
"CHEMBL1794578",0.5070679,0.6401891,0.6763042
"CHEMBL1794358",0.7887324,0.5714286,0.7924837
"CHEMBL3214812",0.7333333,0.68,0.6571087
"CHEMBL1614514",0.4265203,0.5791209,0.3563034
"CHEMBL1613898",0.760989,0.7616099,0.8115299
"CHEMBL2114857",0.6559809,0.5953379,0.7284701
"CHEMBL1738164",0.377924,0.397619,0.4675488
"CHEMBL3215228",0.5799087,0.5405063,0.4607843
"CHEMBL2114811",0.6,0.6205128,0.3333333
"CHEMBL1737942",0.8822206,0.7153482,0.6748148
"CHEMBL3215220",0.5085859,0.5172414,0.5034483
"CHEMBL2114899",0.5219072,0.5549065,0.5011455
"CHEMBL2354206",0.8652968,0.9791667,0.9009662
"CHEMBL1794355",0.3,0.3773585,0.4094077
"CHEMBL3215092",0.8098684,0.8105082,0.7641558
"CHEMBL2114830",0.6264706,0.620915,0.6672727
"CHEMBL1613864",0.6666667,0.6556122,0.5736842
"CHEMBL2114764",0.6692308,0.8368421,0.6681922
"CHEMBL3214851",0.4316239,0.484127,0.5533869
"CHEMBL1614290",0.3743961,0.2098765,0.3674699
"CHEMBL1964106",0.6306122,0.7691257,0.6812193
"CHEMBL1794522",0.5278912,0.6588542,0.6924565
"CHEMBL1614344",0.7478448,0.7065391,0.8408521
"CHEMBL1243966",0.6922619,0.8571429,0.7532468
"CHEMBL1614105",0.7607527,0.5740741,0.553066
"CHEMBL1794573",0.775641,0.8192389,0.6353535
"CHEMBL1614167",0.4890625,0.4303599,0.3935484
"CHEMBL1738632",0.6886994,0.6258235,0.6887446
"CHEMBL1738079",0.7303922,0.4095238,0.5333333
"CHEMBL2354292",0.6412037,0.5682065,0.6030702
"CHEMBL1794567",0.3965714,0.675644,0.5074257
"CHEMBL2114874",0.5909823,0.6214575,0.7301587
"CHEMBL2114829",0.8215488,0.7697725,0.825
"CHEMBL1964115",0.6929392,0.7306778,0.679108
"CHEMBL1614403",0.6950549,0.7916667,0.7522361
"CHEMBL1963777",0.7458678,0.7575342,0.6883788
"CHEMBL1614310",0.5555556,0.4509804,0.4928571
"CHEMBL1033994",0.7256434,0.8817443,0.8263889
"CHEMBL3215187",0.6051913,0.4796748,0.4971576
"CHEMBL1738482",0.6382353,0.6014799,0.6576577
"CHEMBL1738512",0.4290429,0.5559633,0.9868421
"CHEMBL1738253",0.5449735,0.5638298,0.5349515
"CHEMBL1963806",0.6792115,0.7623153,0.6646989
"CHEMBL1613787",0.3795455,0.524618,0.6181818
"CHEMBL1794320",0.9552239,0.8363095,0.7845528
"CHEMBL1964023",0.4921369,0.4063768,0.4887701
"CHEMBL1794571",0.4617857,0.6431052,0.54532
"CHEMBL1738670",0.6283069,0.470339,0.5215686
"CHEMBL1963838",0.6041667,0.4108974,0.4807692
"CHEMBL1614034",0.16,0.1818182,0.06763285
"CHEMBL1794365",0.8027211,0.4788991,0.6694444
"CHEMBL1614001",0.7714286,0.5856299,0.7567568
"CHEMBL1738579",0.5074479,0.5355556,0.4855346
"CHEMBL1738407",0.7028867,0.6266737,0.5882353
"CHEMBL2354256",0.5796519,0.4881481,0.4666096
"CHEMBL1613941",0.4645161,0.6592593,0.6401985
"CHEMBL2354274",0.4363636,0.7012289,0.9040698
"CHEMBL1963776",0.7659176,0.6528799,0.6634615
"CHEMBL1963778",0.70895,0.5854885,0.6612022
"CHEMBL1738642",0.7091837,0.5474654,0.6037037
"CHEMBL1614434",0.7095142,0.6816239,0.7277619
"CHEMBL1613762",0.5096154,0.6082621,0.3315217
"CHEMBL2114761",0.6412338,0.7050961,0.6054054
"CHEMBL1613991",0.7075163,0.6175549,0.7238806
"CHEMBL1614328",0.6962475,0.7452946,0.6302294
"CHEMBL1964117",0.6298381,0.6286561,0.6973777
"CHEMBL1614104",0.4810496,0.8262411,0.5621951
"CHEMBL1964103",0.6154839,0.7444589,0.6352404
"CHEMBL2114791",0.3580247,0.5824176,0.3783784
"CHEMBL3215171",0.3554217,0.3806818,0.4236111
"CHEMBL1613874",0.7373563,0.7387551,0.6777778
"CHEMBL2114719",0.5089118,0.4884119,0.4904762
"CHEMBL1738485",0.5759494,0.6639241,0.6393762
"CHEMBL1614288",0.7531313,0.6704385,0.8030303
"CHEMBL2114748",0.5733333,0.6727273,0.8084795
"CHEMBL1738610",0.6897297,0.621447,0.6524
"CHEMBL3215128",0.65625,0.6989437,0.808114
"CHEMBL1738611",0.5245902,0.2902156,0.3591304
"CHEMBL1614247",0.6220833,0.5766733,0.6614141
"CHEMBL1614314",0.4722222,0.6880952,0.7695035
"CHEMBL3215185",0.7333333,0.5593645,0.6924067
"CHEMBL1963799",0.8437002,0.8193856,0.765625
"CHEMBL1794475",0.6927656,0.7574405,0.7198249
"CHEMBL1614549",0.7701961,0.5802165,0.5548387
"CHEMBL1738171",0.7039216,0.6197991,0.6921509
"CHEMBL1794387",0.5553922,0.5977011,0.7
"CHEMBL1794516",0.7396694,0.7825059,0.805
"CHEMBL1614091",0.8469945,0.491573,0.7272727
"CHEMBL1963937",0.8135338,0.7921147,0.8005952
"CHEMBL1614385",0.3655108,0.4611111,0.503268
"CHEMBL1963692",0.7365079,0.7519231,0.6752917
"CHEMBL1614086",0.25,0.1818182,0.0952381
"CHEMBL1963831",0.7353123,0.7912955,0.7131944
"CHEMBL1614016",0.4338983,0.4782609,0.4883721
"CHEMBL1963758",0.6953405,0.6752967,0.718254
"CHEMBL2114737",0.7888128,0.8288678,0.7741935
"CHEMBL1963803",0.819493,0.7231183,0.88125
"CHEMBL2354269",0.9141414,0.7176471,0.7636494
"CHEMBL3215112",0.5228758,0.5266667,0.5233333
"CHEMBL3215096",0.7796531,0.6490403,0.7550813
"CHEMBL1963687",0.5633484,0.7529138,0.5535458
"CHEMBL1614423",0.7437167,0.8700007,0.7751035
"CHEMBL1963689",0.7121951,0.7580214,0.6678788
"CHEMBL1794410",0.6168582,0.6905839,0.6006944
"CHEMBL1613928",0.5914247,0.6582492,0.6398237
"CHEMBL2114850",0.7726337,0.561828,0.7118437
"CHEMBL1963721",0.5770975,0.6611842,0.7087912
"CHEMBL1964000",0.5793478,0.6034128,0.6647848
"CHEMBL1614202",0.7571429,0.7057292,0.7006803
"CHEMBL2028073",0.6739927,0.6330532,0.675
"CHEMBL2114825",0.6020734,0.6842532,0.3405923
"CHEMBL3215013",0.8358396,0.5698174,0.5650624
"CHEMBL1794413",0.610664,0.7619048,0.5538329
"CHEMBL2114858",0.5117723,0.5507055,0.5554401
"CHEMBL1738402",0.7418182,0.6657638,0.7684372
"CHEMBL2114852",0.5752212,0.4,0.3136364
"CHEMBL2114753",0.5005848,0.5665584,0.4654896
"CHEMBL1246088",0.63375,0.8214286,0.6358507
"CHEMBL1613884",0.6311553,0.5585359,0.6238495
"CHEMBL1614084",0.5202546,0.4915134,0.481456
"CHEMBL1963717",0.8024377,0.8448421,0.7676311
"CHEMBL1613807",0.5079208,0.7619048,0.5115741
"CHEMBL1964096",0.6741667,0.7301038,0.7102273
"CHEMBL1964108",0.6951567,0.6464646,0.5996914
"CHEMBL1963893",0.7501004,0.6681848,0.73789
"CHEMBL1613867",0.1586538,0.482,0.6136364
"CHEMBL2114842",0.7364418,0.6777003,0.7556391
"CHEMBL1614069",0.5281804,0.5658915,0.6414683
"CHEMBL3215277",0.6734831,0.7997558,0.6507246
"CHEMBL2028074",0.726431,0.6751515,0.9219457
"CHEMBL1614301",0.5652174,0.5242656,0.53125
"CHEMBL2354289",0.5215208,0.5441901,0.5968992
"CHEMBL3215288",0.5641751,0.5366638,0.5462662
"CHEMBL1794494",0.5492424,0.4484375,0.4244792
"CHEMBL2114909",0.4681934,0.5904523,0.596
"CHEMBL1963805",0.7651515,0.6067105,0.6468254
"CHEMBL1794327",0.6258865,0.5639368,0.3652893
"CHEMBL1738408",0.4008216,0.04081633,0.24375
"CHEMBL1963947",0.8852713,0.7491039,0.8488008
"CHEMBL1963797",0.6502323,0.7147436,0.5417655
"CHEMBL1963770",0.7682292,0.6958556,0.7530747
"CHEMBL1963811",0.6624165,0.6898522,0.6232323
"CHEMBL2114725",0.426049,0.4105051,0.4608295
"CHEMBL3214830",0.712597,0.8510101,0.7333333
"CHEMBL1614359",0.7101449,0.6283404,0.5792153
"CHEMBL2114882",0.8943489,0.8576459,0.7356322
"CHEMBL3215025",0.6416076,0.4519231,0.6275
"CHEMBL1614128",0.5881217,0.6097345,0.5020768
"CHEMBL3214992",0.6072839,0.5950549,0.6069928
"CHEMBL1614185",0.5528736,0.5677114,0.4267481
"CHEMBL2028075",0.7425997,0.7413127,0.9220907
"CHEMBL1963789",0.6243793,0.646875,0.6644186
"CHEMBL1217000",0.8627451,0.9199752,0.9087817
"CHEMBL1963971",0.4045699,0.4524476,0.5057143
"CHEMBL1738673",0.4725765,0.6309975,0.6292373
"CHEMBL1614336",0.7296343,0.7228081,0.7597513
"CHEMBL2114872",0.7337734,0.586755,0.7115385
"CHEMBL1614276",0.5395833,0.5995993,0.6420807
"CHEMBL2028077",0.6923077,0.7104167,0.7905983
"CHEMBL1963752",0.8724381,0.8267974,0.8629386
"CHEMBL1614098",0.3731884,0.5044643,0.4935252
"CHEMBL1963686",0.7970438,0.7354863,0.7484656
"CHEMBL1963716",0.7022321,0.612287,0.5507279
"CHEMBL1794396",0.7878529,0.6272189,0.5562081
"CHEMBL2028076",0.525,0.6948052,0.7918314
"CHEMBL1963702",0.7448276,0.8582003,0.8426098
"CHEMBL1963916",0.484375,0.5033891,0.4735102
"CHEMBL1614304",0.7244183,0.7418605,0.7459641
"CHEMBL3215157",0.5379189,0.5,0.5528662
"CHEMBL1614466",0.5731707,0.5641221,0.5811342
"CHEMBL1794336",0.6455163,0.6674747,0.6875858
"CHEMBL2114865",0.7422481,0.5275689,0.4223485
"CHEMBL1737961",0.7462121,0.8222656,0.9251253
"CHEMBL1963695",0.7956229,0.8205128,0.8445665
"CHEMBL1246087",0.7096121,0.875,0.6995443
"CHEMBL1794467",0.7323718,0.7763012,0.6981352
"CHEMBL1614547",0.6535088,0.6207337,0.6825179
"CHEMBL1963764",0.7740741,0.7227723,0.7434148
"CHEMBL1794499",0.7146001,0.690167,0.7103845
"CHEMBL2095143",0.8540541,0.5608696,0.4253968
"CHEMBL2114816",0.6177326,0.5975,0.5420907
"CHEMBL1863510",1,0.9914842,1
"CHEMBL1614199",0.5600414,0.5675195,0.4880952
"CHEMBL1963825",0.6150362,0.7478193,0.6253795
"CHEMBL3215227",0.5132053,0.5129032,0.5502646
"CHEMBL1738510",0.8131868,0.8171543,0.8564738
"CHEMBL1963711",0.589313,0.726087,0.6195929
"CHEMBL3214906",0.6400098,0.6555556,0.6580798
"CHEMBL1613997",0.6593333,0.4340551,0.5832049
"CHEMBL1963743",0.7336937,0.5996352,0.6898667
"CHEMBL1119333",0.9938725,0.9065041,0.9744898
"CHEMBL1963815",0.7274279,0.7250186,0.7726098
"CHEMBL1964118",0.8231516,0.8005919,0.707177
"CHEMBL1738183",0.7204301,0.6873089,0.6118326
"CHEMBL1963824",0.7925228,0.7584117,0.7833882
"CHEMBL2114821",0.5562025,0.6141649,0.721831
"CHEMBL1738593",0.7976753,0.8034656,0.7250294
"CHEMBL1964114",0.87751,0.7661554,0.8935854
"CHEMBL1613929",0.675844,0.4646154,0.6687028
"CHEMBL1963786",0.779711,0.7458518,0.7850176
"CHEMBL1963751",0.6570513,0.7413658,0.6675957
"CHEMBL1963753",0.8084046,0.8706518,0.8100542
"CHEMBL1963766",0.8587838,0.7649338,0.7759774
"CHEMBL1738242",0.6110454,0.6275,0.6650463
"CHEMBL1963798",0.5886438,0.6676997,0.6294872
"CHEMBL1794528",0.8782379,0.802168,0.8507555
"CHEMBL1738391",0.7043182,0.7046403,0.6799699
"CHEMBL1963804",0.772452,0.7557408,0.7539112
"CHEMBL1963760",0.6574622,0.7519873,0.8061224
"CHEMBL1963734",0.8625645,0.788973,0.851875
"CHEMBL1963773",0.6186813,0.7254902,0.6395987
"CHEMBL1963820",0.6366999,0.6412587,0.7096914
"CHEMBL1963738",0.6545619,0.713,0.7686527
"CHEMBL1614433",0.6578947,0.6388889,0.7007576
"CHEMBL1964081",0.7312596,0.6204525,0.7148874
"CHEMBL1963787",0.6559592,0.7697995,0.7554069
"CHEMBL1794531",0.3374704,0.5271536,0.4066952
"CHEMBL1614030",0.7133049,0.7017991,0.6831494
"CHEMBL1963821",0.6981092,0.7992791,0.7416226
"CHEMBL1738513",0.5791939,0.5306703,0.5332353
"CHEMBL1738131",0.7035387,0.6985223,0.6704317
"CHEMBL1614504",0.6614819,0.7908432,0.7079208
"CHEMBL3214993",0.6077935,0.5844298,0.5734289
"CHEMBL1963747",0.8510638,0.7523511,0.8227912
"CHEMBL1794350",0.5726601,0.5994186,0.6253141
"CHEMBL1963712",0.7284971,0.6594032,0.7790076
"CHEMBL1909089",0.8526971,0.831258,0.8899555
"CHEMBL1963705",0.7684109,0.7008701,0.7102366
"CHEMBL1738249",0.537506,0.4113798,0.4848276
"CHEMBL1963796",0.6396155,0.7104935,0.6773888
"CHEMBL1614170",0.6382275,0.5891133,0.6388529
"CHEMBL1794383",0.6225166,0.831675,0.8241011
"CHEMBL1963731",0.9273773,0.8717145,0.8550069
"CHEMBL1963819",0.7494152,0.7885205,0.8205793
"CHEMBL1863512",0.9793103,0.9989583,0.922123
"CHEMBL3214970",0.8824328,0.8527132,0.8875313
"CHEMBL3214971",0.7515935,0.7199162,0.7096313
"CHEMBL1738414",0.4043293,0.4915636,0.4799419
"CHEMBL1963802",0.6816731,0.7707221,0.6900932
"CHEMBL1964100",0.5658263,0.6447222,0.5971914
"CHEMBL1963780",0.7718563,0.7623518,0.7529412
"CHEMBL1963795",0.5968069,0.7355054,0.6878064
"CHEMBL1737865",0.5523086,0.5907761,0.5539862
"CHEMBL1963696",0.5994006,0.6976273,0.7241656
"CHEMBL1963822",0.7392857,0.7860054,0.6925057
"CHEMBL1963801",0.6738895,0.7076781,0.7033566
"CHEMBL1963818",0.8217708,0.7984218,0.8085659
"CHEMBL1964116",0.739234,0.6552182,0.707039
"CHEMBL1963754",0.7016689,0.7520987,0.7393707
"CHEMBL1738424",0.8984738,0.9023526,0.9475179
"CHEMBL3215192",0.7269485,0.6194313,0.6090774
"CHEMBL1963720",0.7059717,0.6766225,0.7367415
"CHEMBL1963728",0.6525,0.5909091,0.6483229
"CHEMBL1614171",0.6599327,0.6204845,0.7366864
"CHEMBL1963765",0.798458,0.6470244,0.7159888
"CHEMBL1963710",0.6283851,0.7901786,0.7697201
"CHEMBL1963834",0.7459091,0.7382557,0.6934122
"CHEMBL1963697",0.7698576,0.714711,0.7266734
"CHEMBL3214929",0.6174797,0.691875,0.7082333
"CHEMBL1963791",0.8906072,0.8709677,0.801165
"CHEMBL1963729",0.6052705,0.5207462,0.6056358
"CHEMBL1963733",0.748038,0.8197269,0.7009259
"CHEMBL1737860",0.5837104,0.5983471,0.4827891
"CHEMBL1963763",0.7565423,0.7215909,0.7815686
"CHEMBL1963688",0.7573958,0.6821862,0.6971429
"CHEMBL1964022",0.5401652,0.4256778,0.4848053
"CHEMBL2114926",0.6994883,0.6958953,0.6899968
"CHEMBL1963793",0.7471975,0.7148357,0.7639369
"CHEMBL1963708",0.7874305,0.7654904,0.7430353
"CHEMBL1738494",0.7125604,0.5834515,0.3095238
"CHEMBL1963737",0.7192127,0.6049803,0.8033381
"CHEMBL1963833",0.7737705,0.8797665,0.8928571
"CHEMBL1963745",0.8777006,0.8165281,0.8483314
"CHEMBL1963724",0.7068796,0.6893191,0.7006058
"CHEMBL1738639",0.5941374,0.5648172,0.5547593
"CHEMBL3214944",0.6770648,0.7529845,0.7042254
"CHEMBL1963938",0.5529061,0.595943,0.5642564
"CHEMBL1963828",0.8209459,0.8403361,0.7772021
"CHEMBL1963808",0.7311961,0.7100358,0.7769927
"CHEMBL1909172",0.881671,0.9183579,0.9349894
"CHEMBL1738369",0.6523749,0.652889,0.6961687
"CHEMBL1963812",0.8490925,0.6956683,0.7751004
"CHEMBL1909182",0.9385965,0.7721212,0.6806967
"CHEMBL1963794",0.8978495,0.8288369,0.7552469
"CHEMBL1963836",0.729973,0.7849306,0.6718254
"CHEMBL1964105",0.7004918,0.7227863,0.7258422
"CHEMBL1963809",0.7264493,0.7337537,0.726088
"CHEMBL1738495",0.5358852,0.7932817,0.4748148
"CHEMBL1963800",0.76115,0.8096396,0.7156562
"CHEMBL1963748",0.7650171,0.826366,0.7121033
"CHEMBL1794303",0.6358209,0.7262383,0.5450549
"CHEMBL3215210",0.835022,0.8151205,0.6865764
"CHEMBL1737912",0.5032696,0.5316017,0.5943205
"CHEMBL1737967",0.7615173,0.6600696,0.7742857
"CHEMBL3214902",0.8013915,0.7711312,0.6731688
"CHEMBL1614469",0.7159466,0.8082721,0.7831169
"CHEMBL1909087",0.8553922,0.8810409,0.9349593
"CHEMBL1909088",0.8410364,0.8472031,0.8632663
"CHEMBL1909140",0.9227764,0.8367647,0.9585839
"CHEMBL1963761",0.6606253,0.7546343,0.5721296
"CHEMBL1909093",0.7453008,0.7598344,0.8462963
"CHEMBL1963735",0.848444,0.8007649,0.72
"CHEMBL1909104",0.7886501,0.8715551,0.91127
"CHEMBL1909114",0.8352638,0.7179827,0.7965748
"CHEMBL1963759",0.7648628,0.7318621,0.9145988
"CHEMBL1963694",0.617737,0.7202905,0.5474083
"CHEMBL1963756",0.6985519,0.7190195,0.702381
"CHEMBL1909215",0.5921569,0.7472527,0.6950521
"CHEMBL1909213",0.2679245,0.2152778,0.4816176
"CHEMBL1963783",0.6795933,0.7466606,0.7927142
"CHEMBL1963827",0.810061,0.7490071,0.7126715
"CHEMBL1909170",0.8663265,0.9010202,0.9286077
"CHEMBL1963707",0.6977861,0.7434441,0.7506777
"CHEMBL1909192",0.8240741,0.5614035,0.6845878
"CHEMBL1909206",0.03962264,0.5492908,0.8036364
"CHEMBL1909095",0.6325758,0.7419643,0.8249097
"CHEMBL1909097",0.9850746,0.8986014,0.7732664
"CHEMBL1963706",0.8196135,0.7556466,0.6894163
"CHEMBL1614522",0.5756956,0.5558042,0.5975129
"CHEMBL1909115",0.912642,0.9175627,0.9672694
"CHEMBL1738502",0.6604555,0.6507003,0.7203857
"CHEMBL1909139",0.7306184,0.9000572,0.9242688
"CHEMBL1909204",0.5260141,0.6646242,0.6656604
"CHEMBL1963810",0.7022524,0.7295075,0.7171365
"CHEMBL1963767",0.7779503,0.7796731,0.7199519
"CHEMBL1963966",0.4354839,0.6203893,0.3447802
"CHEMBL1963816",0.702,0.6504854,0.6377171
"CHEMBL1909103",0.8843284,0.7431671,0.8867041
"CHEMBL1738552",0.6955376,0.7468354,0.7856863
"CHEMBL1963714",0.7265655,0.718317,0.7544056
"CHEMBL1909102",0.9501176,0.8633588,0.9087302
"CHEMBL1963704",0.711456,0.756517,0.7005348
"CHEMBL1963785",0.7311102,0.7437088,0.7459543
"CHEMBL1963739",0.6487637,0.7191358,0.6214715
"CHEMBL2114896",0.6225191,0.5666887,0.6389133
"CHEMBL1909143",0.7625625,0.6782522,0.8405629
"CHEMBL1963817",0.7249115,0.7728076,0.6845476
"CHEMBL1963788",0.8116845,0.7344281,0.7699465
"CHEMBL1909124",0.5555556,0.3066202,0.3417569
"CHEMBL1964119",0.7866929,0.7649505,0.7276555
"CHEMBL1963779",0.810355,0.7470455,0.7833699
"CHEMBL1963768",0.8157766,0.8033688,0.8304174
"CHEMBL1909084",0.7126866,0.8028169,0.4109091
"CHEMBL1909209",0.8518954,0.8152584,0.9181735
"CHEMBL1963749",0.6916804,0.7031804,0.7178563
"CHEMBL1963792",0.6849685,0.7246866,0.7931096
"CHEMBL1963826",0.8512587,0.7817938,0.7834525
"CHEMBL1909165",0.7526961,0.4876208,0.8599624
"CHEMBL1909211",0.900114,0.8950465,0.9267367
"CHEMBL1909214",0.5665399,0.5052448,0.6111524
"CHEMBL1909184",0.7769517,0.6140351,0.7518182
"CHEMBL2354308",0.4784689,0.4993477,0.4732704
"CHEMBL1909181",0.880597,0.8613095,0.6155303
"CHEMBL1909141",0.8556098,0.8732004,0.9081094
"CHEMBL1909171",0.9072078,0.8474265,0.8923957
"CHEMBL1909150",0.9976657,1,0.9788462
"CHEMBL1909131",0.6568441,0.8542657,0.6642247
"CHEMBL1963699",0.7680147,0.7653516,0.6652683
"CHEMBL1909106",0.9776952,0.9807018,0.9403893
"CHEMBL1909105",0.8435268,0.880545,0.8774063
"CHEMBL1909142",0.9962825,0.9303136,0.654674
"CHEMBL1963829",0.7223259,0.6890011,0.6803927
"CHEMBL1963781",0.5838699,0.5170693,0.5680986
"CHEMBL1909091",0.9916667,0.9586479,0.9793651
"CHEMBL1909145",0.9114612,0.9788732,0.992674
"CHEMBL1963691",0.7074252,0.7421032,0.7300287
"CHEMBL1909090",0.8010956,0.8300339,0.8708276
"CHEMBL1909205",0.5602273,0.5316726,0.8272059
"CHEMBL1909121",0.9365012,0.8722089,0.8705297
"CHEMBL1963719",0.8272644,0.7640058,0.7364168
"CHEMBL1963703",0.7639752,0.7685694,0.715701
"CHEMBL1909148",0.9728535,0.4340278,0.5868132
"CHEMBL1738578",0.607683,0.6073835,0.7239651
"CHEMBL1963837",0.7524947,0.746096,0.8123798
"CHEMBL1909138",0.8282443,0.7524884,0.8874866
"CHEMBL1738682",0.488767,0.5332211,0.5413595
"CHEMBL1963740",0.7673358,0.7605057,0.7201161
"CHEMBL1963722",0.7923244,0.852828,0.8837481
"CHEMBL1963832",0.8400676,0.7635046,0.81792
"CHEMBL1963775",0.8130858,0.748835,0.6707756
"CHEMBL1909092",0.9702381,0.8661888,0.9843173
"CHEMBL1909157",0.9034749,0.8112319,0.8842032
"CHEMBL1909134",0.6140684,0.7254545,0.7167144
"CHEMBL1909111",0.91739,0.8937662,0.8729753
"CHEMBL1909108",0.888398,0.8385609,0.8954582
"CHEMBL1909085",0.890625,0.8278856,0.9471429
"CHEMBL1909086",0.8877895,0.8903643,0.932664
"CHEMBL1909112",0.9402271,0.8884455,0.8881091
"CHEMBL1909159",0.8470518,0.7880174,0.9002058
"CHEMBL2114931",0.7588336,0.7393393,0.4574523
"CHEMBL1964102",0.761018,0.7638395,0.7530159
"CHEMBL1614063",0.806484,0.8898678,0.9922189
"CHEMBL1909135",0.8089888,0.7375936,0.7055122
"CHEMBL1909110",0.9685723,0.8835844,0.9099896
"CHEMBL1909200",0.5243446,0.730102,0.8077731
"CHEMBL1909190",0.8648855,0.4839858,0.7660377
"CHEMBL1963693",0.7225265,0.6666284,0.6372741
"CHEMBL1963918",0.7291134,0.7703775,0.6841528
