"","fold0","fold1","fold2"
"CHEMBL1613907",0.0181818182,0.9134615385,0.8676470588
"CHEMBL1964010",0.5384615385,0.5511864407,0.2278106509
"CHEMBL2098499",0.5350877193,0.3304597701,0.5469387755
"CHEMBL1963940",0.5677083333,0.5674019608,0.6547619048
"CHEMBL2363737",0.56,0.4447368421,0.7
"CHEMBL641707",0.859375,1,0.975
"CHEMBL653167",0.8,0.9645390071,0.9605263158
"CHEMBL2303649",0.68,0.6833333333,0.9166666667
"CHEMBL830842",0.8289473684,0.4583333333,0.9009009009
"CHEMBL1963930",0.8095238095,0.7833333333,0.5555555556
"CHEMBL3215006",0.8131313131,0.712,0.5927197802
"CHEMBL1614215",0.5818452381,0.5977272727,0.652173913
"CHEMBL1963813",0.7023809524,0.5882352941,0.8245614035
"CHEMBL2114839",0.5333333333,0.6837333333,0.6618357488
"CHEMBL1738362",0.6623931624,0.6090909091,0.6476190476
"CHEMBL2114742",0.6428571429,0.5267379679,0.6064073227
"CHEMBL1613897",0.4437119675,0.6264320786,0.495951417
"CHEMBL1614092",0.5759398496,0.63,0.645
"CHEMBL2354305",0.488,0.7763636364,0.5357142857
"CHEMBL1738319",0.643956044,0.6185410334,0.6234347048
"CHEMBL1034533",0.5152439024,1,0.9064039409
"CHEMBL2363573",0.7254901961,0.325,0.6054421769
"CHEMBL1243970",0.6603448276,0.9631578947,1
"CHEMBL1738080",0.6060606061,0.7592592593,0.5808823529
"CHEMBL3214958",0.4236842105,0.4799107143,0.4476190476
"CHEMBL1613871",0.4517241379,0.3189655172,0.5240384615
"CHEMBL2114863",0.6104928458,0.5933333333,0.6680672269
"CHEMBL1614509",0.46875,0.4623015873,0.3601651187
"CHEMBL1613785",0.5900621118,0.6587436333,0.5769230769
"CHEMBL1738430",0.4116424116,0.4419101924,0.5547785548
"CHEMBL1243977",0.6793478261,0.7647058824,0.7833333333
"CHEMBL1738019",0.5128205128,0.6131313131,0.6208333333
"CHEMBL1738091",0.6289308176,0.5166666667,0.6285714286
"CHEMBL1614309",0.5266272189,0.5988700565,0.5394736842
"CHEMBL1963968",0.5113871636,0.5827956989,0.6334841629
"CHEMBL1243968",0.8178963893,0.6888888889,0.975
"CHEMBL1963898",0.5817307692,0.4454094293,0.3852941176
"CHEMBL1614319",0.7308270677,0.5893939394,0.5541666667
"CHEMBL1738602",0.5166666667,0.7181818182,0.5098522167
"CHEMBL681296",1,0.75,0.7391304348
"CHEMBL3214794",0.6823069404,0.5318518519,0.6976911977
"CHEMBL2114844",0.3463414634,0.5395449621,0.6125356125
"CHEMBL1794484",0.5091137649,0.4926108374,0.63125
"CHEMBL1614295",0.862745098,0.4814814815,0.2608695652
"CHEMBL1738422",0.5923076923,0.543902439,0.6388888889
"CHEMBL1614072",0.678030303,0.7435294118,0.6842105263
"CHEMBL1737979",0.4212962963,0.4619883041,0.6185897436
"CHEMBL918058",0.4324970131,0.2910447761,0.92
"CHEMBL1794497",0.4740740741,0.7094594595,0.6888888889
"CHEMBL2114727",0.4479166667,0.5751879699,0.6124260355
"CHEMBL1614272",0.6367521368,0.5110062893,0.5455465587
"CHEMBL2378059",0.1513157895,0.4583333333,0.7837837838
"CHEMBL1737863",0.7652439024,0.747217806,0.7489489489
"CHEMBL1794445",0.5294117647,0.4409171076,0.765625
"CHEMBL1614131",0.4110169492,0.9136690647,0.7008547009
"CHEMBL1614480",0.6994047619,0.6512820513,0.6991525424
"CHEMBL1243965",0.8329411765,0.7797619048,0.9117647059
"CHEMBL1614097",0.5843495935,0.5728250244,0.5806896552
"CHEMBL1243976",0.4663461538,0.6992481203,0.7142857143
"CHEMBL1963907",0.6193910256,0.5654827969,0.6576402321
"CHEMBL1794570",0.2338308458,0.5631313131,0.4178082192
"CHEMBL1963867",0.3016528926,0.6247464503,0.6991452991
"CHEMBL1614356",0.6367521368,0.5582010582,0.6533333333
"CHEMBL3215158",0.7283950617,0.2430555556,0.6260162602
"CHEMBL1794457",0.6453333333,0.3897435897,0.65
"CHEMBL1613813",0.5630081301,0.5485714286,0.6064516129
"CHEMBL2114797",0.52413273,0.6680911681,0.6517647059
"CHEMBL2354207",0.4216646267,0.4209039548,0.5333333333
"CHEMBL1738097",0.7677419355,0.841991342,0.8225806452
"CHEMBL1963915",0.6810035842,0.7145833333,0.6970588235
"CHEMBL1613955",0.5126262626,0.5708435708,0.4809220986
"CHEMBL1614484",0.6859903382,0.5501165501,0.556043956
"CHEMBL1963910",0.7413194444,0.5947368421,0.6909090909
"CHEMBL1613861",0.725,0.5057142857,0.5806451613
"CHEMBL1613967",0.5835380835,0.5710059172,0.6458333333
"CHEMBL3215154",0.4365904366,0.4884792627,0.6295525494
"CHEMBL1794581",0.5091575092,0.7010785824,0.4451718494
"CHEMBL2449559",0.6085925926,0.706043956,0.6507936508
"CHEMBL1614425",0.5138888889,0.5238095238,0.5032051282
"CHEMBL1794438",0.5749559083,0.47063689,0.5174199623
"CHEMBL2114820",0.6570512821,0.5625,0.4960784314
"CHEMBL1613947",0.5790598291,0.6416791604,0.5852842809
"CHEMBL1613876",0.5738636364,0.4748338082,0.5328571429
"CHEMBL1614259",0.5366666667,0.6233766234,0.5551020408
"CHEMBL1963933",0.34,0.5969387755,0.4468864469
"CHEMBL3214959",0.6481481481,0.6392229417,0.5279247501
"CHEMBL2114752",0.669924812,0.465034965,0.5784313725
"CHEMBL1614516",0.7647058824,0.5256410256,0.5094339623
"CHEMBL2354303",0.4435483871,0.5185185185,0.45
"CHEMBL3214816",0.6215517241,0.5144198524,0.6414141414
"CHEMBL1614287",0.4696969697,0.4527272727,0.5386904762
"CHEMBL1614362",0.7666666667,0.3225,0.4949494949
"CHEMBL1614388",0.4411111111,0.5462280204,0.5887573964
"CHEMBL1614255",0.5442176871,0.566576087,0.5462962963
"CHEMBL2354248",0.6010928962,0.5594059406,0.2741935484
"CHEMBL3215078",0.5123626374,0.5521992581,0.4841269841
"CHEMBL3214985",0.4743230626,0.4921875,0.6645702306
"CHEMBL1738599",0.8014705882,0.6122004357,0.7535714286
"CHEMBL1963698",0.6095076401,0.5620192308,0.5311827957
"CHEMBL1794452",0.5765765766,0.4575757576,0.54
"CHEMBL1794296",0.6944444444,0.7696078431,0.7492668622
"CHEMBL1737910",0.4270833333,0.5627705628,0.5289198606
"CHEMBL2354227",0.5442176871,0.6095836606,0.6378600823
"CHEMBL2114930",0.7516339869,0.795,0.9032258065
"CHEMBL1963974",0.2916666667,0.4816176471,0.3066666667
"CHEMBL1738371",0.6087662338,0.6035555556,0.4919484702
"CHEMBL1794548",0.6794117647,0.3668430335,0.7878787879
"CHEMBL1738418",0.6074468085,0.6413874192,0.6307966706
"CHEMBL1614218",0.4803030303,0.4414634146,0.539408867
"CHEMBL1963969",0.4521212121,0.5495098039,0.3914438503
"CHEMBL1243967",0.857442348,0.8185483871,0.9545454545
"CHEMBL1614528",0.5565789474,0.5496296296,0.5791855204
"CHEMBL1613981",0.6458072591,0.6884452511,0.6724137931
"CHEMBL2114814",0.5986486486,0.6702388242,0.6220159151
"CHEMBL1964112",0.3741176471,0.5092592593,0.4641025641
"CHEMBL1963846",0.6198830409,0.3822463768,0.5534274194
"CHEMBL1963744",0.5818809318,0.7371345029,0.6608505998
"CHEMBL2114728",0.5677966102,0.6987315011,0.3177387914
"CHEMBL1613817",0.4691983122,0.4122257053,0.4255952381
"CHEMBL1738325",0.3313253012,0.6625,0.4779874214
"CHEMBL1614311",0.7321428571,0.9593495935,0.7388888889
"CHEMBL3215116",0.4512510785,0.4625641026,0.5486111111
"CHEMBL2354276",0.6063829787,0.5774428274,0.4664615385
"CHEMBL1614320",0.4376832845,0.5909822866,0.5701754386
"CHEMBL1794566",0.609375,0.8358208955,0.3802816901
"CHEMBL1794508",0.4326923077,0.675,1
"CHEMBL1964111",0.7151424288,0.7104166667,0.6198639456
"CHEMBL1738497",0.8836363636,0.8510121457,0.8501055595
"CHEMBL1614515",0.6858573217,0.4789473684,0.2291666667
"CHEMBL1794356",0.5802469136,0.6369395712,0.5463821892
"CHEMBL3214930",0.4638379942,0.5057189542,0.6301886792
"CHEMBL1738025",0.4973180077,0.3680387409,0.4764492754
"CHEMBL2114771",0.4978134111,0.4844093105,0.6274285714
"CHEMBL1827362",0.6536796537,0.3675213675,0.8035714286
"CHEMBL1794578",0.5604195166,0.4978723404,0.6059082338
"CHEMBL1794358",0.2676056338,0.7285714286,0.75
"CHEMBL3214812",0.6748538012,0.5723076923,0.5884109916
"CHEMBL1614514",0.402027027,0.5263736264,0.7136752137
"CHEMBL1613898",0.4230769231,0.5696594427,0.6031042129
"CHEMBL2114857",0.528708134,0.6285426799,0.6236068896
"CHEMBL1738164",0.3888888889,0.4706349206,0.4757403907
"CHEMBL3215228",0.5410958904,0.5683544304,0.5024509804
"CHEMBL2114811",0.5903846154,0.4076923077,0.7777777778
"CHEMBL1737942",0.584396099,0.3867478026,0.5390123457
"CHEMBL3215220",0.6368686869,0.5646551724,0.6
"CHEMBL2114899",0.412371134,0.5496495327,0.4570446735
"CHEMBL2354206",0.4543378995,0.1458333333,0.5
"CHEMBL1794355",0.415,0.6245283019,0.6132404181
"CHEMBL3215092",0.5072368421,0.6485788114,0.4706493506
"CHEMBL2114830",0.7220588235,0.5392156863,0.4545454545
"CHEMBL1613864",0.6772486772,0.5867346939,0.4052631579
"CHEMBL2114764",0.7501831502,0.6673684211,0.4485125858
"CHEMBL3214851",0.6153846154,0.3825396825,0.4936854191
"CHEMBL1614290",0.577294686,0.3333333333,0.4939759036
"CHEMBL1964106",0.5414965986,0.5993852459,0.5737535521
"CHEMBL1794522",0.5102040816,0.5578125,0.5332043843
"CHEMBL1614344",0.5953663793,0.5159489633,0.5281954887
"CHEMBL1243966",0.793452381,0.7410714286,0.7532467532
"CHEMBL1614105",0.7231182796,0.6574074074,0.5872641509
"CHEMBL1794573",0.7205128205,0.5644820296,0.6676767677
"CHEMBL1614167",0.678125,0.5735524257,0.4887096774
"CHEMBL1738632",0.6226012793,0.6350461133,0.6186147186
"CHEMBL1738079",0.4803921569,0.4380952381,0.8784313725
"CHEMBL2354292",0.4259259259,0.3907608696,0.514254386
"CHEMBL1794567",0.5497142857,0.5573770492,0.6045792079
"CHEMBL2114874",0.4863123994,0.4924089069,0.544973545
"CHEMBL2114829",0.4393939394,0.676056338,0.5625
"CHEMBL1964115",0.7307060755,0.5145659929,0.5868544601
"CHEMBL1614403",0.4862637363,0.5572916667,0.5617173524
"CHEMBL1963777",0.6666666667,0.5212328767,0.5583931133
"CHEMBL1614310",0.6388888889,0.614379085,0.4285714286
"CHEMBL1033994",0.7022058824,0.5203252033,0.5529513889
"CHEMBL3215187",0.6912568306,0.6227642276,0.6428940568
"CHEMBL1738482",0.5470588235,0.5475687104,0.8108108108
"CHEMBL1738512",0.3168316832,0.3651376147,0.2763157895
"CHEMBL1738253",0.4867724868,0.5127659574,0.659223301
"CHEMBL1963806",0.6164874552,0.5209359606,0.5804014168
"CHEMBL1613787",0.603030303,0.5817770232,0.5924242424
"CHEMBL1794320",0.7313432836,0.5386904762,0.1666666667
"CHEMBL1964023",0.5393154487,0.5692753623,0.4598930481
"CHEMBL1794571",0.4782142857,0.5510912698,0.5823159452
"CHEMBL1738670",0.5899470899,0.6380145278,0.6058823529
"CHEMBL1963838",0.4508547009,0.5717948718,0.6403846154
"CHEMBL1614034",0.94,0.0454545455,0.7391304348
"CHEMBL1794365",0.3231292517,0.5155963303,0.425
"CHEMBL1614001",0.1047619048,0.405511811,0.1531531532
"CHEMBL1738579",0.5650446872,0.4833333333,0.320754717
"CHEMBL1738407",0.6484204793,0.524136716,0.5223055665
"CHEMBL2354256",0.6024096386,0.4644444444,0.4942922374
"CHEMBL1613941",0.4817204301,0.412345679,0.3672456576
"CHEMBL2354274",0.3090909091,0.6205837174,0.6191860465
"CHEMBL1963776",0.7565543071,0.7830882353,0.6666666667
"CHEMBL1963778",0.5933756166,0.5028735632,0.5731276117
"CHEMBL1738642",0.4455782313,0.5115207373,0.7207407407
"CHEMBL1614434",0.5067476383,0.4670940171,0.6362773029
"CHEMBL1613762",0.3942307692,0.4273504274,0.3605072464
"CHEMBL2114761",0.4659090909,0.6961152882,0.5918918919
"CHEMBL1613991",0.7581699346,0.6206896552,0.3712686567
"CHEMBL1614328",0.4437119675,0.6264320786,0.495951417
"CHEMBL1964117",0.5475017593,0.6001480933,0.5490196078
"CHEMBL1614104",0.77696793,0.5496453901,0.3853658537
"CHEMBL1964103",0.6890322581,0.5749674055,0.5992479183
"CHEMBL2114791",0.3209876543,0.4395604396,0.5810810811
"CHEMBL3215171",0.313253012,0.7386363636,0
"CHEMBL1613874",0.5586206897,0.5747387551,0.5658730159
"CHEMBL2114719",0.5318949343,0.3848784195,0.5479591837
"CHEMBL1738485",0.6814345992,0.6120253165,0.6184210526
"CHEMBL1614288",0.7781818182,0.7167609618,0.694023569
"CHEMBL2114748",0.5977777778,0.608797654,0.6754385965
"CHEMBL1738610",0.5102702703,0.5749354005,0.4912
"CHEMBL3215128",0.62375,0.6003521127,0.5953947368
"CHEMBL1738611",0.6639344262,0.4212271973,0.3008695652
"CHEMBL1614247",0.4345833333,0.4567932068,0.5632323232
"CHEMBL1614314",0.4861111111,0.375,0.6081560284
"CHEMBL3215185",0.5645021645,0.6293199554,0.277992278
"CHEMBL1963799",0.6937799043,0.6837923729,0.6439903846
"CHEMBL1794475",0.6488095238,0.5178571429,0.646028768
"CHEMBL1614549",0.782745098,0.6045767717,0.5010752688
"CHEMBL1738171",0.7343137255,0.5236728838,0.746687054
"CHEMBL1794387",0.6004901961,0.5807334428,0.5846666667
"CHEMBL1794516",0.7148760331,0.5579196217,0.4775
"CHEMBL1614091",0.7459016393,0.6348314607,0.1818181818
"CHEMBL1963937",0.5974937343,0.6483870968,0.5431547619
"CHEMBL1614385",0.572633552,0.612037037,0.6111111111
"CHEMBL1963692",0.6613756614,0.6263736264,0.6090816844
"CHEMBL1614086",0.4782608696,0.1818181818,0.7142857143
"CHEMBL1963831",0.6576994434,0.7609311741,0.531712963
"CHEMBL1614016",0.4830508475,0.4695652174,0.5143112701
"CHEMBL1963758",0.5093189964,0.5938511327,0.4880952381
"CHEMBL2114737",0.6358447489,0.5151253241,0.4666666667
"CHEMBL1963803",0.5939685315,0.5772849462,0.5635416667
"CHEMBL2354269",0.5888888889,0.5470588235,0.5933908046
"CHEMBL3215112",0.4888888889,0.5577777778,0.59
"CHEMBL3215096",0.6113455227,0.5797101449,0.7100271003
"CHEMBL1963687",0.6713800905,0.66999667,0.5231122595
"CHEMBL1614423",0.6982102056,0.788090828,0.6842650104
"CHEMBL1963689",0.5004878049,0.7667112299,0.5854545455
"CHEMBL1794410",0.5833333333,0.5694893342,0.6125
"CHEMBL1613928",0.5362976407,0.4939393939,0.3962339744
"CHEMBL2114850",0.5576131687,0.9112903226,0.3638583639
"CHEMBL1963721",0.6496598639,0.4320175439,0.4810989011
"CHEMBL1964000",0.577173913,0.5439835246,0.4841213832
"CHEMBL1614202",0.5985714286,0.4722222222,0.7301587302
"CHEMBL2028073",0.4700854701,0.6461251167,0.4268518519
"CHEMBL2114825",0.4681020734,0.424512987,0.5423925668
"CHEMBL3215013",0.7807017544,0.5853920516,0.73885918
"CHEMBL1794413",0.7122736419,0.7030812325,0.6761412575
"CHEMBL2114858",0.6053082192,0.5576131687,0.4979209979
"CHEMBL1738402",0.5022222222,0.5763813651,0.5746268657
"CHEMBL2114852",0.6389380531,0.6671875,0.5477272727
"CHEMBL2114753",0.6573099415,0.5324675325,0.7271268058
"CHEMBL1246088",0.41875,0.9285714286,0.5512152778
"CHEMBL1613884",0.5968276515,0.5329016913,0.5046018407
"CHEMBL1614084",0.5520833333,0.5035360679,0.6229395604
"CHEMBL1963717",0.6853206147,0.7518947368,0.6611663653
"CHEMBL1613807",0.4930693069,0.4968253968,0.7037037037
"CHEMBL1964096",0.6916666667,0.4903608502,0.3991477273
"CHEMBL1964108",0.7250712251,0.5198135198,0.6030864198
"CHEMBL1963893",0.6906388108,0.6011711126,0.4965106732
"CHEMBL1613867",0.6153846154,0.3493333333,0.4136363636
"CHEMBL2114842",0.6888227513,0.643728223,0.5751879699
"CHEMBL1614069",0.5565217391,0.5915697674,0.7301587302
"CHEMBL3215277",0.6000670466,0.6402116402,0.4516908213
"CHEMBL2028074",0.5361952862,0.6472727273,0.3687782805
"CHEMBL1614301",0.4782608696,0.6494252874,0.5092592593
"CHEMBL2354289",0.4741750359,0.5737467401,0.5249169435
"CHEMBL3215288",0.5564324002,0.5253001715,0.5637175325
"CHEMBL1794494",0.5580808081,0.46015625,0.6796875
"CHEMBL2114909",0.358778626,0.7060301508,0.564
"CHEMBL1963805",0.6953463203,0.4240747146,0.5518518519
"CHEMBL1794327",0.6578014184,0.5114942529,0.5404958678
"CHEMBL1738408",0.6795774648,0.2040816327,0.79375
"CHEMBL1963947",0.4542635659,0.4121863799,0.496350365
"CHEMBL1963797",0.5926690759,0.7611236802,0.5594202899
"CHEMBL1963770",0.6878255208,0.6370320856,0.6490066225
"CHEMBL1963811",0.635701275,0.6451612903,0.5444444444
"CHEMBL2114725",0.6108391608,0.4832323232,0.5481310804
"CHEMBL3214830",0.7215949188,0.7638888889,0.7877777778
"CHEMBL1614359",0.6438539989,0.6223628692,0.6439053609
"CHEMBL2114882",0.6822276822,0.657444668,0.5387931034
"CHEMBL3215025",0.5650118203,0.4017094017,0.57875
"CHEMBL1614128",0.4881699662,0.6088495575,0.5794392523
"CHEMBL3214992",0.6229447965,0.6002197802,0.6128451381
"CHEMBL1614185",0.5118773946,0.5937315198,0.5935072142
"CHEMBL2028075",0.5321750322,0.6631274131,0.41617357
"CHEMBL1963789",0.6961271102,0.584765625,0.6572093023
"CHEMBL1217000",0.7526143791,0.7580645161,0.6069882498
"CHEMBL1963971",0.5573476703,0.8356643357,0.5628571429
"CHEMBL1738673",0.5165816327,0.5082070707,0.4920550847
"CHEMBL1614336",0.6017654477,0.7138130687,0.536178632
"CHEMBL2114872",0.5423542354,0.459602649,0.6115384615
"CHEMBL1614276",0.4552083333,0.4331274002,0.4653726708
"CHEMBL2028077",0.5480769231,0.5666666667,0.5128205128
"CHEMBL1963752",0.6620757501,0.5633753501,0.6722709552
"CHEMBL1614098",0.3985507246,0.3035714286,0.3884892086
"CHEMBL1963686",0.6245667686,0.7655614446,0.7334391534
"CHEMBL1963716",0.58125,0.5761486835,0.618289354
"CHEMBL1794396",0.2643284859,0.2142011834,0.6434563758
"CHEMBL2028076",0.4484375,0.6244588745,0.372859025
"CHEMBL1963702",0.7576694411,0.7943557715,0.7495361781
"CHEMBL1963916",0.5423076923,0.6147007042,0.4997766461
"CHEMBL1614304",0.5991028876,0.6104651163,0.5884861407
"CHEMBL3215157",0.6164021164,0.5174825175,0.5401273885
"CHEMBL1614466",0.5379403794,0.5427480916,0.6378439079
"CHEMBL1794336",0.671434368,0.5590909091,0.6794050343
"CHEMBL2114865",0.3527131783,0.6115288221,0.7784090909
"CHEMBL1737961",0.805258467,0.5846354167,0.9483082707
"CHEMBL1963695",0.6781144781,0.7866884888,0.7039000379
"CHEMBL1246087",0.5711169964,0.8571428571,0.5670572917
"CHEMBL1794467",0.6794871795,0.6950904393,0.6188811189
"CHEMBL1614547",0.525854109,0.598245614,0.5838372732
"CHEMBL1963764",0.5751157407,0.5909444877,0.5862068966
"CHEMBL1794499",0.3666544387,0.3967841682,0.4092705713
"CHEMBL2095143",0.3486486486,0.3586956522,0.3428571429
"CHEMBL2114816",0.6177325581,0.604375,0.5232809127
"CHEMBL1863510",0.9473684211,0.9914841849,0.9807497467
"CHEMBL1614199",0.4877846791,0.5120824449,0.5496336996
"CHEMBL1963825",0.6721014493,0.7214576468,0.6106051407
"CHEMBL3215227",0.5093673833,0.6408602151,0.5301587302
"CHEMBL1738510",0.758416187,0.8090647163,0.7719008264
"CHEMBL1963711",0.7465648855,0.6043478261,0.7086513995
"CHEMBL3214906",0.63699356,0.6040555556,0.6132521974
"CHEMBL1613997",0.5393333333,0.5137795276,0.5500770416
"CHEMBL1963743",0.5631231231,0.6701626387,0.5896
"CHEMBL1119333",0.8639705882,0.8814363144,0.8075801749
"CHEMBL1963815",0.5393411845,0.6069923134,0.538501292
"CHEMBL1964118",0.5072055138,0.6376248613,0.5454545455
"CHEMBL1738183",0.614379085,0.6936435125,0.5182780183
"CHEMBL1963824",0.6820776256,0.7040752351,0.6590460526
"CHEMBL2114821",0.5174683544,0.5167811839,0.5783031522
"CHEMBL1738593",0.5063041765,0.7434834123,0.66039953
"CHEMBL1964114",0.6526104418,0.6605481519,0.7077315208
"CHEMBL1613929",0.4401835464,0.418021978,0.6194753863
"CHEMBL1963786",0.6270858771,0.6862094395,0.7125188537
"CHEMBL1963751",0.4341168091,0.6416797488,0.5863991081
"CHEMBL1963753",0.5712250712,0.6437014522,0.6435881999
"CHEMBL1963766",0.6265202703,0.5649015176,0.6663237311
"CHEMBL1738242",0.7183431953,0.65140625,0.61875
"CHEMBL1963798",0.545751634,0.6856060606,0.4814102564
"CHEMBL1794528",0.731595092,0.6776761518,0.7775208141
"CHEMBL1738391",0.4184090909,0.6206986444,0.6081827309
"CHEMBL1963804",0.6538220551,0.6290322581,0.6916138125
"CHEMBL1963760",0.5295857988,0.617382088,0.701396348
"CHEMBL1963734",0.5881239243,0.5777414075,0.6091666667
"CHEMBL1963773",0.5302197802,0.6844273941,0.6152508361
"CHEMBL1963820",0.5152204836,0.6518648019,0.6323337679
"CHEMBL1963738",0.5859078591,0.6720952381,0.6186795491
"CHEMBL1614433",0.5906432749,0.5021367521,0.6348484848
"CHEMBL1964081",0.6082949309,0.5238464951,0.6095860566
"CHEMBL1963787",0.5135135135,0.6551378446,0.630657748
"CHEMBL1794531",0.4781323877,0.4274344569,0.5113960114
"CHEMBL1614030",0.5033143939,0.4929876753,0.5424448217
"CHEMBL1963821",0.6638655462,0.5955170083,0.5896951373
"CHEMBL1738513",0.6489539212,0.5336088154,0.5987261146
"CHEMBL1738131",0.5743119266,0.6365067829,0.6039156627
"CHEMBL1614504",0.6428167421,0.761198946,0.7184405941
"CHEMBL3214993",0.605895749,0.5339912281,0.636274829
"CHEMBL1963747",0.5357038764,0.5946316614,0.5875167336
"CHEMBL1794350",0.3922413793,0.4098837209,0.5477386935
"CHEMBL1963712",0.5374961739,0.6161442679,0.6046854824
"CHEMBL1909089",0.6820347318,0.524265645,0.5972290945
"CHEMBL1963705",0.5806686047,0.6200481041,0.6792060328
"CHEMBL1738249",0.6098901099,0.5129445235,0.6089655172
"CHEMBL1963796",0.5841716968,0.606555334,0.6319772942
"CHEMBL1614170",0.5378637566,0.4721490586,0.5093432007
"CHEMBL1794383",0.6821192053,0.6131840796,0.6258503401
"CHEMBL1963731",0.8213180009,0.8788082437,0.7935528121
"CHEMBL1963819",0.6218567251,0.6763722485,0.709070122
"CHEMBL1863512",0.9586206897,0.9864583333,0.8422619048
"CHEMBL3214970",0.6418680424,0.6175710594,0.6353383459
"CHEMBL3214971",0.6168819983,0.6005550307,0.6153846154
"CHEMBL1738414",0.5527638191,0.7199100112,0.4709302326
"CHEMBL1963802",0.5590676884,0.6208497794,0.5505827506
"CHEMBL1964100",0.4954248366,0.6804166667,0.5940502587
"CHEMBL1963780",0.5835329341,0.4824604743,0.4164705882
"CHEMBL1963795",0.5449427833,0.6785296575,0.5732668067
"CHEMBL1737865",0.5665302942,0.4782309413,0.5476041013
"CHEMBL1963696",0.5313020313,0.6403356481,0.6420089859
"CHEMBL1963822",0.5868131868,0.5998641304,0.6679061785
"CHEMBL1963801",0.5663055255,0.5102913969,0.5410491136
"CHEMBL1963818",0.6402083333,0.7088542734,0.6465498594
"CHEMBL1964116",0.5792340426,0.7255682761,0.7163009404
"CHEMBL1963754",0.6752326097,0.7829768596,0.6485969388
"CHEMBL1738424",0.6695421367,0.8684337738,0.7423744019
"CHEMBL3215192",0.6599083036,0.6183953033,0.5754361957
"CHEMBL1963720",0.6598178138,0.6131864348,0.6539894888
"CHEMBL1963728",0.6066666667,0.7291280148,0.7316561845
"CHEMBL1614171",0.4326599327,0.473438164,0.4627218935
"CHEMBL1963765",0.6320602474,0.7101686973,0.545056101
"CHEMBL1963710",0.5326627611,0.5900297619,0.5924126764
"CHEMBL1963834",0.5961818182,0.6252105559,0.6541854354
"CHEMBL1963697",0.6466841514,0.6120793788,0.5688733174
"CHEMBL3214929",0.5232520325,0.633875,0.477787307
"CHEMBL1963791",0.5864326376,0.5647498831,0.6029126214
"CHEMBL1963729",0.5542302358,0.6685827759,0.5758991787
"CHEMBL1963733",0.5470868014,0.522151017,0.5026851852
"CHEMBL1737860",0.435520362,0.4611570248,0.4082082966
"CHEMBL1963763",0.6069283569,0.638548951,0.6351633987
"CHEMBL1963688",0.5911458333,0.6438090418,0.6360278746
"CHEMBL1964022",0.6475225225,0.5452418926,0.5218423552
"CHEMBL2114926",0.5610732091,0.586548488,0.5640456563
"CHEMBL1963793",0.6334435183,0.7082056035,0.6573332209
"CHEMBL1963708",0.626511932,0.6967907752,0.6524133463
"CHEMBL1738494",0.8734299517,0.5423167849,0.2333333333
"CHEMBL1963737",0.5306970025,0.5801886792,0.5114155251
"CHEMBL1963833",0.574863388,0.5398649881,0.5754676871
"CHEMBL1963745",0.6213348765,0.5332640333,0.6427736658
"CHEMBL1963724",0.5458308693,0.6741164241,0.6067101584
"CHEMBL1738639",0.5306332513,0.5595454153,0.5443625444
"CHEMBL3214944",0.5799168152,0.6050110538,0.6325548226
"CHEMBL1963938",0.4262295082,0.4957054094,0.4853629977
"CHEMBL1963828",0.6261987794,0.6398777693,0.537749815
"CHEMBL1963808",0.6236307872,0.6467741935,0.6680798945
"CHEMBL1909172",0.6700404858,0.6667435424,0.5303030303
"CHEMBL1738369",0.5479893513,0.6004004577,0.4904218088
"CHEMBL1963812",0.6098530683,0.6024328735,0.5899516433
"CHEMBL1909182",0.6666666667,0.557979798,0.4876632801
"CHEMBL1963794",0.6506451613,0.7262819368,0.6555555556
"CHEMBL1963836",0.5277527753,0.6904388715,0.5644444444
"CHEMBL1964105",0.5744253739,0.611529643,0.625
"CHEMBL1963809",0.6728940217,0.8045397226,0.6701339072
"CHEMBL1738495",0.4449760766,0.3436692506,0.4259259259
"CHEMBL1963800",0.6742812743,0.7782765931,0.6939373751
"CHEMBL1963748",0.6286959228,0.6849901251,0.6150878022
"CHEMBL1794303",0.5144278607,0.655957162,0.6380952381
"CHEMBL3215210",0.6112334802,0.7477715418,0.6108374384
"CHEMBL1737912",0.563212609,0.5860509861,0.5654721659
"CHEMBL1737967",0.6739222316,0.5628534145,0.6260952381
"CHEMBL3214902",0.5863377609,0.6297308663,0.6032046178
"CHEMBL1614469",0.6666666667,0.7821691176,0.6425324675
"CHEMBL1909087",0.7166199813,0.5049892389,0.5552591463
"CHEMBL1909088",0.6696078431,0.5639846743,0.5584291188
"CHEMBL1909140",0.7593149038,0.550245098,0.6301770064
"CHEMBL1963761",0.5270800212,0.6821705426,0.5222222222
"CHEMBL1909093",0.4567669173,0.5584886128,0.6601851852
"CHEMBL1963735",0.648815046,0.6642372637,0.5922488038
"CHEMBL1909104",0.670563097,0.5484744094,0.5776913373
"CHEMBL1909114",0.5834405834,0.6579296616,0.5288220551
"CHEMBL1963759",0.5225800305,0.6476864331,0.5272317112
"CHEMBL1963694",0.4413863405,0.6246334311,0.5344500632
"CHEMBL1963756",0.5881370092,0.5964523282,0.6133389028
"CHEMBL1909215",0.4328808446,0.5384615385,0.4794270833
"CHEMBL1909213",0.2993710692,0.5763888889,0.5091911765
"CHEMBL1963783",0.5468409586,0.6897113442,0.5579210597
"CHEMBL1963827",0.5518292683,0.5904291388,0.5051452785
