"","fold0","fold1","fold2"
"CHEMBL1614393",0.640625,0.5017361111,0.6371527778
"CHEMBL1613907",0.4363636364,0.4807692308,0.4411764706
"CHEMBL1964010",0.3393665158,0.4162711864,0.3653846154
"CHEMBL2098499",0.6286549708,0.3304597701,0.5775510204
"CHEMBL1963940",0.9635416667,0.7916666667,0.9904761905
"CHEMBL2363737",0.7166666667,0.5552631579,0.6454545455
"CHEMBL641707",0.8020833333,0.9210526316,0.9
"CHEMBL653167",0.75,0.9893617021,1
"CHEMBL2303649",0.58,0.6666666667,0.5625
"CHEMBL830842",0.6052631579,0.8068181818,0.5135135135
"CHEMBL1963930",0.7976190476,0.9666666667,0.5438596491
"CHEMBL3215006",0.8565656566,0.708,0.6881868132
"CHEMBL1614215",0.4761904762,0.6034090909,0.6452173913
"CHEMBL1963813",0.6418650794,0.8259803922,0.75
"CHEMBL2114839",0.535,0.6234666667,0.5241545894
"CHEMBL1738362",0.641025641,0.7,0.6476190476
"CHEMBL2114742",0.8257142857,0.6804812834,0.5606407323
"CHEMBL1613897",0.7403651116,0.7757774141,0.7132253711
"CHEMBL1614092",0.4691729323,0.47125,0.5716666667
"CHEMBL2354305",0.486,0.5472727273,0.4030612245
"CHEMBL1738319",0.7787545788,0.5531914894,0.6806797853
"CHEMBL1034533",0.9725609756,1,0.921182266
"CHEMBL2363573",0.7803921569,0.61,0.6428571429
"CHEMBL1243970",0.7551724138,0.7157894737,0.9206349206
"CHEMBL1738080",0.6623376623,0.9391534392,0.8492647059
"CHEMBL3214958",0.4710526316,0.4806547619,0.4914285714
"CHEMBL1613871",0.424137931,0.6465517241,0.6105769231
"CHEMBL2114863",0.586645469,0.4633333333,0.5462184874
"CHEMBL1614509",0.7223557692,0.8373015873,0.6811145511
"CHEMBL1613785",0.5838509317,0.5967741935,0.6189903846
"CHEMBL1738430",0.446985447,0.4789736279,0.4498834499
"CHEMBL1243977",0.6992753623,0.7294117647,1
"CHEMBL1738019",0.617357002,0.6181818182,0.5875
"CHEMBL1738091",0.8459119497,0.5666666667,0.7303571429
"CHEMBL1614309",0.392504931,0.5213882163,0.5175438596
"CHEMBL1963968",0.6583850932,0.6225806452,0.6097285068
"CHEMBL1243968",0.5,0.6814814815,0.825
"CHEMBL1963898",0.4727564103,0.3560794045,0.568627451
"CHEMBL1614319",0.7879699248,0.5545454545,0.3986111111
"CHEMBL1738602",0.630952381,0.5646464646,0.5533661741
"CHEMBL681296",0,0,0.0173913043
"CHEMBL3214794",0.7419354839,0.6896296296,0.6926406926
"CHEMBL2114844",0.5719512195,0.5503791983,0.660968661
"CHEMBL1794484",0.4946574481,0.434318555,0.6402777778
"CHEMBL1614295",0.7058823529,1,0.6956521739
"CHEMBL1738422",0.8769230769,0.6341463415,0.5277777778
"CHEMBL1614072",0.601010101,0.6235294118,0.64160401
"CHEMBL1737979",0.6296296296,0.4795321637,0.5320512821
"CHEMBL918058",0.6929510155,0.828358209,1
"CHEMBL1794497",0.7333333333,0.6171171171,0.3866666667
"CHEMBL2114727",0.4970238095,0.8145363409,0.6982248521
"CHEMBL1614272",0.5170940171,0.393081761,0.4615384615
"CHEMBL2378059",0.4276315789,0.5833333333,0.5675675676
"CHEMBL1737863",0.6844512195,0.653418124,0.6612612613
"CHEMBL1794445",0.6411764706,0.4356261023,0.9014423077
"CHEMBL1614131",0.4110169492,1,0.358974359
"CHEMBL1614480",0.8988095238,0.9692307692,0.7697740113
"CHEMBL1243965",0.3890196078,0.8273809524,0.7205882353
"CHEMBL1614097",0.4552845528,0.5493646139,0.6262068966
"CHEMBL1243976",0.6388221154,0.8421052632,0.580952381
"CHEMBL1963907",0.7564102564,0.5421753607,0.6856866538
"CHEMBL1794570",0.5721393035,0.696969697,0.5821917808
"CHEMBL1963867",0.6590909091,0.7302231237,0.564957265
"CHEMBL1614356",0.7378917379,0.5105820106,0.68
"CHEMBL3215158",0.7037037037,0.2708333333,0.4837398374
"CHEMBL1794457",0.624,0.3743589744,0.6583333333
"CHEMBL1613813",0.5528455285,0.5828571429,0.6
"CHEMBL2114797",0.6342383107,0.7428774929,0.7858823529
"CHEMBL2354207",0.7968176255,0.8531073446,0.5238095238
"CHEMBL1738097",0.7612903226,0.8073593074,0.8076036866
"CHEMBL1963915",0.7025089606,0.6708333333,0.7117647059
"CHEMBL1613955",0.6654040404,0.5904995905,0.5985691574
"CHEMBL1614484",0.3574879227,0.5116550117,0.4813186813
"CHEMBL1963910",0.8159722222,0.8947368421,0.7090909091
"CHEMBL1613861",0.578125,0.5038095238,0.4983870968
"CHEMBL1613967",0.5552825553,0.5961538462,0.5795454545
"CHEMBL3215154",0.6143451143,0.5806451613,0.5900104058
"CHEMBL1794581",0.4645909646,0.6671802773,0.5793780687
"CHEMBL2449559",0.6536296296,0.8598901099,0.8333333333
"CHEMBL1614425",0.5527777778,0.503875969,0.5737179487
"CHEMBL1794438",0.6463844797,0.735318445,0.6690207156
"CHEMBL2114820",0.7692307692,0.6388888889,0.7823529412
"CHEMBL1613947",0.5,0.5412293853,0.5903010033
"CHEMBL1613876",0.5615530303,0.6106362773,0.4228571429
"CHEMBL1614259",0.56,0.7619047619,0.7489795918
"CHEMBL1963933",0.4866666667,0.5357142857,0.5921855922
"CHEMBL3214959",0.6936728395,0.6123959297,0.6925338036
"CHEMBL2114752",0.6195488722,0.6048951049,0.6549019608
"CHEMBL1614516",0.9215686275,0.9230769231,0.5094339623
"CHEMBL2354303",0.5230414747,0.5722222222,0.7590909091
"CHEMBL3214816",0.6163793103,0.6566063045,0.8068181818
"CHEMBL1614287",0.5984848485,0.4036363636,0.5
"CHEMBL1614362",0.7666666667,0.5575,0.5824915825
"CHEMBL1614388",0.6444444444,0.6551332955,0.6597633136
"CHEMBL1614255",0.5333333333,0.5774456522,0.8148148148
"CHEMBL2354248",0.5792349727,0.7623762376,0.4032258065
"CHEMBL3215078",0.5391483516,0.7392686804,0.6103174603
"CHEMBL3214985",0.6834733894,0.5747767857,0.6928721174
"CHEMBL1738599",0.7352941176,0.5947712418,0.6285714286
"CHEMBL1963698",0.6740237691,0.6471153846,0.7062980031
"CHEMBL1794452",0.6824324324,0.4909090909,0.3066666667
"CHEMBL1794296",0.813973064,0.8284313725,0.9447702835
"CHEMBL1737910",0.4404761905,0.7266542981,0.6083623693
"CHEMBL2354227",0.6802721088,0.8358208955,0.6779835391
"CHEMBL2114930",0.7450980392,0.5,0.6935483871
"CHEMBL1963974",0.7416666667,0.4595588235,0.6766666667
"CHEMBL1738371",0.6964285714,0.7715555556,0.4500805153
"CHEMBL1794548",0.7411764706,0.6049382716,0.826446281
"CHEMBL1738418",0.8372340426,0.7536743092,0.8501783591
"CHEMBL1614218",0.5681818182,0.6048780488,0.4137931034
"CHEMBL1963969",0.3696969697,0.5254901961,0.4171122995
"CHEMBL1243967",0.5660377358,0.7862903226,0.9545454545
"CHEMBL1614528",0.5578947368,0.5333333333,0.5067873303
"CHEMBL1613981",0.6526908636,0.6055656382,0.5931034483
"CHEMBL2114814",0.5222972973,0.7146356399,0.7533156499
"CHEMBL1964112",0.4635294118,0.7203703704,0.6102564103
"CHEMBL1963846",0.485380117,0.615942029,0.5483870968
"CHEMBL1963744",0.6341673857,0.5830409357,0.6215921483
"CHEMBL2114728",0.3220338983,0.4048625793,0.477582846
"CHEMBL1613817",0.6438818565,0.3699059561,0.7589285714
"CHEMBL1738325",0.3253012048,0.825,0.8176100629
"CHEMBL1614311",0.6785714286,0.855981417,0.7216049383
"CHEMBL3215116",0.4633304573,0.36,0.3854166667
"CHEMBL2354276",0.5085106383,0.7006237006,0.5895384615
"CHEMBL1614320",0.5329912023,0.53784219,0.5833333333
"CHEMBL1794566",0.4791666667,0.6865671642,0.7323943662
"CHEMBL1794508",0.75,0.7235294118,1
"CHEMBL1964111",0.6874062969,0.7391666667,0.6925170068
"CHEMBL1738497",0.8658585859,0.9497975709,0.8261787474
"CHEMBL1614515",0.2984981227,0.6052631579,0.4513888889
"CHEMBL1794356",0.6502057613,0.7314814815,0.7578849722
"CHEMBL3214930",0.5255544841,0.5367647059,0.6012578616
"CHEMBL1738025",0.6260536398,0.5391444713,0.5944616977
"CHEMBL2114771",0.6304664723,0.4923144488,0.4811428571
"CHEMBL1827362",0.7532467532,0.8871794872,0.9642857143
"CHEMBL1794578",0.528499772,0.506855792,0.5241986172
"CHEMBL1794358",0.8873239437,0.7142857143,0.908496732
"CHEMBL3214812",0.7719298246,0.6515384615,0.6409796894
"CHEMBL1614514",0.4113175676,0.5285714286,0.5459401709
"CHEMBL1613898",0.6318681319,0.8039215686,0.9002217295
"CHEMBL2114857",0.6301435407,0.5752138185,0.571935157
"CHEMBL1738164",0.4247076023,0.4031746032,0.3938248267
"CHEMBL3215228",0.5627853881,0.6506329114,0.5759803922
"CHEMBL2114811",0.4961538462,0.558974359,0.4183006536
"CHEMBL1737942",0.824456114,0.6186612576,0.6649382716
"CHEMBL3215220",0.5,0.5172413793,0.5482758621
"CHEMBL2114899",0.4858247423,0.5917056075,0.5269186712
"CHEMBL2354206",0.7146118721,0.8472222222,0.7922705314
"CHEMBL1794355",0.3475,0.6452830189,0.5522648084
"CHEMBL3215092",0.6802631579,0.7674418605,0.7324675325
"CHEMBL2114830",0.637745098,0.5310457516,0.6236363636
"CHEMBL1613864",0.582010582,0.5,0.4342105263
"CHEMBL2114764",0.7981684982,0.7926315789,0.5778032037
"CHEMBL3214851",0.5819088319,0.4849206349,0.5419058553
"CHEMBL1614290",0.345410628,0.5514403292,0.2048192771
"CHEMBL1964106",0.6068027211,0.6929644809,0.6840609662
"CHEMBL1794522",0.4448979592,0.5921875,0.6331399097
"CHEMBL1614344",0.7995689655,0.8110047847,0.8652882206
"CHEMBL1243966",0.5041666667,0.7410714286,0.7532467532
"CHEMBL1614105",0.5981182796,0.7638888889,0.6450471698
"CHEMBL1794573",0.9166666667,0.7040169133,0.9050505051
"CHEMBL1614167",0.34375,0.5868544601,0.5419354839
"CHEMBL1738632",0.684434968,0.5770750988,0.6090909091
"CHEMBL1738079",0.5490196078,0.380952381,0.6470588235
"CHEMBL2354292",0.6458333333,0.5836956522,0.600877193
"CHEMBL1794567",0.3388571429,0.5878220141,0.4925742574
"CHEMBL2114874",0.5877616747,0.5581983806,0.6825396825
"CHEMBL2114829",0.7716049383,0.7372697725,0.705625
"CHEMBL1964115",0.7071702244,0.6218787158,0.6845070423
"CHEMBL1614403",0.5082417582,0.6336805556,0.591234347
"CHEMBL1963777",0.7906336088,0.7126712329,0.7486370158
"CHEMBL1614310",0.7777777778,0.5326797386,0.4571428571
"CHEMBL1033994",0.6240808824,0.7516629712,0.8255208333
"CHEMBL3215187",0.349726776,0.6036585366,0.5803617571
"CHEMBL1738482",0.5941176471,0.5687103594,0.7837837838
"CHEMBL1738512",0.4356435644,0.6440366972,0.7763157895
"CHEMBL1738253",0.39329806,0.5595744681,0.5048543689
"CHEMBL1963806",0.692353644,0.7275246305,0.6467532468
"CHEMBL1613787",0.5257575758,0.6389360498,0.5636363636
"CHEMBL1794320",1,0.7678571429,0.9349593496
"CHEMBL1964023",0.486586494,0.4231884058,0.5240641711
"CHEMBL1794571",0.4825,0.5763888889,0.5360710322
"CHEMBL1738670",0.5317460317,0.4794188862,0.4705882353
"CHEMBL1963838",0.4188034188,0.5211538462,0.3519230769
"CHEMBL1614034",0.82,0.0909090909,0.690821256
"CHEMBL1794365",0.6054421769,0.4385321101,0.575
"CHEMBL1614001",0.0761904762,0.5649606299,0.3603603604
"CHEMBL1738579",0.5124131082,0.3822222222,0.4377358491
"CHEMBL1738407",0.7968409586,0.7256871036,0.6348203711
"CHEMBL2354256",0.6452476573,0.5303703704,0.6124429224
"CHEMBL1613941",0.488172043,0.6518518519,0.6501240695
"CHEMBL2354274",0.4,0.8694316436,0.7122093023
"CHEMBL1963776",0.8558052434,0.7236519608,0.6517094017
"CHEMBL1963778",0.7716701903,0.5563936782,0.6300225008
"CHEMBL1738642",0.5612244898,0.5815668203,0.6481481481
"CHEMBL1614434",0.5738866397,0.6051282051,0.6555872111
"CHEMBL1613762",0.4855769231,0.7150997151,0.4945652174
"CHEMBL2114761",0.6225649351,0.6144527987,0.545045045
"CHEMBL1613991",0.7091503268,0.7664576803,0.6585820896
"CHEMBL1614328",0.7403651116,0.7757774141,0.7132253711
"CHEMBL1964117",0.6826178747,0.6512402814,0.7519489724
"CHEMBL1614104",0.7157434402,0.4255319149,0.5414634146
"CHEMBL1964103",0.6232258065,0.7086049544,0.669084072
"CHEMBL2114791",0.0308641975,0.0824175824,0.3918918919
"CHEMBL3215171",0.5843373494,0.7159090909,0.5555555556
"CHEMBL1613874",0.6005747126,0.6356201726,0.573015873
"CHEMBL2114719",0.5004690432,0.3962765957,0.4295918367
"CHEMBL1738485",0.6617440225,0.5911392405,0.5126705653
"CHEMBL1614288",0.7838383838,0.7057991513,0.8198653199
"CHEMBL2114748",0.5659259259,0.6469208211,0.6184210526
"CHEMBL1738610",0.6805405405,0.6619293712,0.652
"CHEMBL3215128",0.6975,0.5123239437,0.6458333333
"CHEMBL1738611",0.4672131148,0.5008291874,0.3826086957
"CHEMBL1614247",0.6379166667,0.500999001,0.6646464646
"CHEMBL1614314",0.3972222222,0.4702380952,0.5691489362
"CHEMBL3215185",0.6380952381,0.615942029,0.6885456885
"CHEMBL1963799",0.7962519936,0.7595338983,0.7514423077
"CHEMBL1794475",0.6817765568,0.6453373016,0.7166979362
"CHEMBL1614549",0.5905882353,0.5843996063,0.5311827957
"CHEMBL1738171",0.6970588235,0.7137733142,0.7915392457
"CHEMBL1794387",0.4700980392,0.6152162014,0.6693333333
"CHEMBL1794516",0.5082644628,0.756501182,0.685
"CHEMBL1614091",0.543715847,0.3370786517,0.5681818182
"CHEMBL1963937",0.7538847118,0.8455197133,0.7842261905
"CHEMBL1614385",0.5904404873,0.512962963,0.6993464052
"CHEMBL1963692",0.6513227513,0.7093406593,0.6747843734
"CHEMBL1614086",0.3260869565,0.1136363636,0.6071428571
"CHEMBL1963831",0.6731601732,0.7649797571,0.6358796296
"CHEMBL1614016",0.4796610169,0.5804347826,0.4901610018
"CHEMBL1963758",0.5888888889,0.5350593312,0.7305555556
"CHEMBL2114737",0.7191780822,0.8288677615,0.5537634409
"CHEMBL1963803",0.7465034965,0.6989247312,0.6697916667
"CHEMBL2354269",0.8656565657,0.7886029412,0.7543103448
"CHEMBL3215112",0.4444444444,0.7755555556,0.69
"CHEMBL3215096",0.6516643226,0.6482569526,0.6317750678
"CHEMBL1963687",0.7154977376,0.7169497169,0.5839793282
"CHEMBL1614423",0.7608530084,0.811964053,0.7194616977
"CHEMBL1963689",0.7086178862,0.6751336898,0.6696969697
"CHEMBL1794410",0.7110472542,0.6742081448,0.7013888889
"CHEMBL1613928",0.7050816697,0.5602693603,0.5256410256
"CHEMBL2114850",0.7438271605,0.7392473118,0.3321123321
"CHEMBL1963721",0.6961451247,0.5548245614,0.6791208791
"CHEMBL1964000",0.6266304348,0.6796116505,0.6464361327
"CHEMBL1614202",0.6928571429,0.5442708333,0.5102040816
"CHEMBL2028073",0.746031746,0.6797385621,0.8351851852
"CHEMBL2114825",0.6403508772,0.7215909091,0.5255516841
"CHEMBL3215013",0.5106516291,0.4017185822,0.5606060606
"CHEMBL1794413",0.7404426559,0.7385620915,0.7510766581
"CHEMBL2114858",0.5184075342,0.5614344503,0.4331254331
"CHEMBL1738402",0.7470707071,0.696099675,0.7096136962
"CHEMBL2114852",0.5362831858,0.528125,0.4181818182
"CHEMBL2114753",0.3789473684,0.4310064935,0.6565008026
"CHEMBL1246088",0.3660416667,0.5,0.6506076389
"CHEMBL1613884",0.5868844697,0.6047832981,0.5452180872
"CHEMBL1614084",0.6157407407,0.5862800566,0.5638736264
"CHEMBL1963717",0.8028616852,0.8421052632,0.7464963834
"CHEMBL1613807",0.5603960396,0.4936507937,0.5763888889
"CHEMBL1964096",0.74,0.7538309441,0.7708333333
"CHEMBL1964108",0.6531339031,0.5792540793,0.6790123457
"CHEMBL1963893",0.7284049819,0.5825200607,0.6701559934
"CHEMBL1613867",0.4423076923,0.444,0.3954545455
"CHEMBL2114842",0.767526455,0.7198025552,0.8171565277
"CHEMBL1614069",0.5053140097,0.5465116279,0.6674603175
"CHEMBL3215277",0.8085819645,0.7346357346,0.5874396135
"CHEMBL2028074",0.7584175084,0.6533333333,0.7171945701
"CHEMBL1614301",0.5108695652,0.5868454662,0.5104166667
"CHEMBL2354289",0.5753228121,0.5649087221,0.5894241417
"CHEMBL3215288",0.4282310899,0.4922813036,0.575487013
"CHEMBL1794494",0.5265151515,0.5625,0.7265625
"CHEMBL2114909",0.4376590331,0.824120603,0.52
"CHEMBL1963805",0.7927489177,0.5005188516,0.5806878307
"CHEMBL1794327",0.5372340426,0.558908046,0.532231405
"CHEMBL1738408",0.4542253521,0.4557823129,0.59375
"CHEMBL1963947",0.7131782946,0.7750896057,0.7883211679
"CHEMBL1963797",0.6755291688,0.8320135747,0.5528326746
"CHEMBL1963770",0.6097005208,0.6704545455,0.669820246
"CHEMBL1963811",0.6326654523,0.6465053763,0.5875420875
"CHEMBL2114725",0.4104895105,0.4381818182,0.4777265745
"CHEMBL3214830",0.8186309104,0.7967171717,0.7844444444
"CHEMBL1614359",0.6022544283,0.5952883263,0.6187481282
"CHEMBL2114882",0.9172809173,0.8983903421,0.6997126437
"CHEMBL3215025",0.6042553191,0.6159188034,0.599375
"CHEMBL1614128",0.6098503139,0.585840708,0.4101765317
"CHEMBL3214992",0.5956645541,0.632967033,0.6425570228
"CHEMBL1614185",0.5409961686,0.6309875813,0.5307991121
"CHEMBL2028075",0.7651222651,0.750965251,0.849112426
"CHEMBL1963789",0.733366435,0.684375,0.6804651163
"CHEMBL1217000",0.845751634,0.8839950372,0.7022263451
"CHEMBL1963971",0.3566308244,0.4636363636,0.6504761905
"CHEMBL1738673",0.5102040816,0.4958964646,0.6117584746
"CHEMBL1614336",0.6776796974,0.7198097601,0.6919163369
"CHEMBL2114872",0.5423542354,0.5810154525,0.6261538462
"CHEMBL1614276",0.5337797619,0.5820671231,0.5608695652
"CHEMBL2028077",0.5641025641,0.7208333333,0.3760683761
"CHEMBL1963752",0.8750614855,0.7817460317,0.8096978558
"CHEMBL1614098",0.8623188406,0.5178571429,0.4705035971
"CHEMBL1963686",0.6916411825,0.7006039689,0.7255026455
"CHEMBL1963716",0.6758928571,0.7139907073,0.652411283
"CHEMBL1794396",0.6578272027,0.6071005917,0.6132550336
"CHEMBL2028076",0.7828125,0.775974026,0.6693017128
"CHEMBL1963702",0.7678953627,0.8815637289,0.7430426716
"CHEMBL1963916",0.4770432692,0.5907570423,0.4406325382
"CHEMBL1614304",0.7277824502,0.7093023256,0.7465732562
"CHEMBL3215157",0.5132275132,0.4326923077,0.4624203822
"CHEMBL1614466",0.5657181572,0.493129771,0.6019090399
"CHEMBL1794336",0.662507608,0.5306060606,0.6413043478
"CHEMBL2114865",0.6724806202,0.4248120301,0.6098484848
"CHEMBL1737961",0.8480392157,0.7454427083,0.960839599
"CHEMBL1963695",0.7883838384,0.8165120931,0.773381295
"CHEMBL1246087",0.6691073376,0.7321428571,0.6796875
"CHEMBL1794467",0.8056891026,0.7260981912,0.7152292152
"CHEMBL1614547",0.6512003693,0.6660287081,0.7317207257
"CHEMBL1963764",0.7077546296,0.6911781066,0.6453544061
"CHEMBL1794499",0.706162876,0.7490414348,0.6719367589
"CHEMBL2095143",0.6567567568,0.6282608696,0.4111111111
"CHEMBL2114816",0.6159156977,0.598125,0.5914276904
"CHEMBL1863510",0.8473684211,0.6149635036,0.9858156028
"CHEMBL1614199",0.5351966874,0.5545486851,0.5371794872
"CHEMBL1963825",0.6289251208,0.6644698585,0.6350941105
"CHEMBL3215227",0.4710247735,0.5591397849,0.5195767196
"CHEMBL1738510",0.7322518751,0.7640735816,0.8250688705
"CHEMBL1963711",0.6885496183,0.6947826087,0.6882951654
"CHEMBL3214906",0.6533789843,0.6432222222,0.6556457066
"CHEMBL1613997",0.54,0.407480315,0.657164869
"CHEMBL1963743",0.6375975976,0.663626691,0.6489333333
"CHEMBL1119333",0.9987745098,0.8895663957,0.9416909621
"CHEMBL1963815",0.7291346646,0.7530374411,0.6754521964
"CHEMBL1964118",0.7843045113,0.7948575657,0.6813397129
"CHEMBL1738183",0.7299177736,0.5447793796,0.5988455988
"CHEMBL1963824",0.7460045662,0.8016718913,0.8577302632
"CHEMBL2114821",0.5612658228,0.5864164905,0.6705231388
"CHEMBL1738593",0.7236012608,0.8464158768,0.7880924403
"CHEMBL1964114",0.8927710843,0.7435252703,0.7644435004
"CHEMBL1613929",0.6237299246,0.4540659341,0.5461731944
"CHEMBL1963786",0.7203907204,0.7003134218,0.785620915
"CHEMBL1963751",0.6652421652,0.7290031397,0.6430694909
"CHEMBL1963753",0.7332621083,0.8226950355,0.7688139675
"CHEMBL1963766",0.7619932432,0.6963190184,0.6946159122
"CHEMBL1738242",0.7033530572,0.65515625,0.6831018519
"CHEMBL1963798",0.5653594771,0.6260330579,0.4993589744
"CHEMBL1794528",0.9168370825,0.7052845528,0.8650940487
"CHEMBL1738391",0.6413636364,0.7145464025,0.6483433735
"CHEMBL1963804",0.7090643275,0.7946965555,0.7399577167
"CHEMBL1963760",0.6127547666,0.6094329624,0.8619763695
"CHEMBL1963734",0.7928571429,0.6880114566,0.7447916667
"CHEMBL1963773",0.557967033,0.6399545325,0.5901003344
"CHEMBL1963820",0.6440967283,0.6658508159,0.7001303781
"CHEMBL1963738",0.6518518519,0.647047619,0.7849704777
"CHEMBL1614433",0.6622807018,0.636039886,0.6583333333
"CHEMBL1964081",0.7102918587,0.6368677906,0.5982570806
"CHEMBL1963787",0.5986929553,0.7164160401,0.725083612
"CHEMBL1794531",0.4367612293,0.4082397004,0.4508547009
"CHEMBL1614030",0.474905303,0.6221844454,0.662139219
"CHEMBL1963821",0.6606092437,0.6973417436,0.7577475435
"CHEMBL1738513",0.5706584521,0.5879706152,0.5494855463
"CHEMBL1738131",0.6927916121,0.632994186,0.5916164659
"CHEMBL1614504",0.5675904977,0.7727272727,0.6212871287
"CHEMBL3214993",0.5950151822,0.5261939571,0.6160859655
"CHEMBL1963747",0.8812299621,0.8126959248,0.8032128514
"CHEMBL1794350",0.5708128079,0.4412790698,0.6268844221
"CHEMBL1963712",0.6937557392,0.6807642765,0.7382401771
"CHEMBL1909089",0.8092823114,0.7552681992,0.8775853538
"CHEMBL1963705",0.704618863,0.6482031692,0.7039958395
"CHEMBL1738249",0.4913999044,0.4856330014,0.5549425287
"CHEMBL1963796",0.6135703108,0.6787138584,0.7025273686
"CHEMBL1614170",0.6218584656,0.5394595649,0.6442183164
"CHEMBL1794383",0.7719962157,0.6148424544,0.7813411079
"CHEMBL1963731",0.9385227775,0.8668608124,0.8176954733
"CHEMBL1963819",0.730628655,0.754388409,0.8163871951
"CHEMBL1863512",0.7310344828,0.8552083333,0.9404761905
"CHEMBL3214970",0.8585392343,0.8279500431,0.9038220551
"CHEMBL3214971",0.7528854436,0.7921587152,0.784965035
"CHEMBL1738414",0.5693853885,0.633295838,0.5712209302
"CHEMBL1963802",0.6145168157,0.66217785,0.6717948718
"CHEMBL1964100",0.5394957983,0.6558333333,0.5849963045
"CHEMBL1963780",0.6994011976,0.766798419,0.7526470588
"CHEMBL1963795",0.6111111111,0.6718462824,0.6618522409
"CHEMBL1737865",0.5859146698,0.5307176045,0.5517890772
"CHEMBL1963696",0.5704295704,0.7255497685,0.7124518614
"CHEMBL1963822",0.7629120879,0.4772418478,0.6756292906
"CHEMBL1963801",0.693716143,0.704093432,0.7537779715
"CHEMBL1963818",0.7785416667,0.7179749949,0.6742375081
"CHEMBL1964116",0.6139574468,0.6950389912,0.6919350242
"CHEMBL1963754",0.6888938118,0.7278633477,0.693877551
"CHEMBL1738424",0.8976443265,0.866016758,0.8788875598
"CHEMBL3215192",0.7547631177,0.6098768274,0.6543505531
"CHEMBL1963720",0.7232793522,0.6854880358,0.7105590062
"CHEMBL1963728",0.6416666667,0.6832096475,0.7583857442
"CHEMBL1614171",0.6683501684,0.5864853379,0.725443787
"CHEMBL1963765",0.7288864981,0.6930646673,0.7587657784
"CHEMBL1963710",0.5816292694,0.7115575397,0.6688642147
"CHEMBL1963834",0.6943636364,0.6253977166,0.7292605105
"CHEMBL1963697",0.7403521918,0.7345125108,0.7286557256
"CHEMBL3214929",0.7303252033,0.71925,0.6758147513
"CHEMBL1963791",0.8813092979,0.8292036777,0.746407767
"CHEMBL1963729",0.6178918169,0.6617892977,0.6441517984
"CHEMBL1963733",0.788941736,0.7458902201,0.6790740741
"CHEMBL1737860",0.5429864253,0.3900826446,0.4571932921
"CHEMBL1963763",0.7313384813,0.6306818182,0.8104575163
"CHEMBL1963688",0.7678125,0.6810053981,0.6740069686
"CHEMBL1964022",0.5487987988,0.4820839979,0.522317189
"CHEMBL2114926",0.6433350827,0.668783771,0.6855580216
"CHEMBL1963793",0.693087094,0.7600342197,0.6297545754
"CHEMBL1963708",0.7276070611,0.7444429008,0.7289439585
"CHEMBL1738494",0.729468599,0.5078014184,0.2285714286
"CHEMBL1963737",0.6301914048,0.635476086,0.6258856873
"CHEMBL1963833",0.7041373927,0.7993066959,0.8275935374
"CHEMBL1963745",0.8374807099,0.7245322245,0.7798987145
"CHEMBL1963724",0.6627242263,0.7053014553,0.7296132339
"CHEMBL1738639",0.5145670172,0.5682741336,0.5829465829
"CHEMBL3214944",0.6907308378,0.7351510685,0.7175075771
"CHEMBL1963938",0.605514158,0.6370614035,0.5676229508
"CHEMBL1963828",0.8030732345,0.779526356,0.7703552924
"CHEMBL1963808",0.6846794216,0.7324970131,0.7781232335
"CHEMBL1909172",0.9466323151,0.9589483395,0.9235377026
"CHEMBL1738369",0.6716407454,0.7062356979,0.6385153804
"CHEMBL1963812",0.8210890233,0.6863966771,0.7293664454
"CHEMBL1909182",0.8308270677,0.8804040404,0.8101596517
"CHEMBL1963794",0.7755913978,0.7765767375,0.7355967078
"CHEMBL1963836",0.7253225323,0.7267129422,0.6307936508
"CHEMBL1964105",0.6563284151,0.6934163118,0.6743129433
"CHEMBL1963809",0.7883831522,0.7018915511,0.7259684362
"CHEMBL1738495",0.4800637959,0.4974160207,0.5148148148
"CHEMBL1963800",0.7588189588,0.8010350418,0.7228514324
"CHEMBL1963748",0.7170868347,0.8143515471,0.7344672809
"CHEMBL1794303",0.4945273632,0.5836680054,0.5340659341
"CHEMBL3215210",0.8185022026,0.7939914163,0.8109605911
"CHEMBL1737912",0.4988262911,0.5203463203,0.4753211629
"CHEMBL1737967",0.6734995773,0.6705089169,0.7152380952
"CHEMBL3214902",0.7764705882,0.7841673675,0.8041401274
"CHEMBL1614469",0.5953496443,0.8365808824,0.7288961039
"CHEMBL1909087",0.8307656396,0.8315398161,0.8805894309
"CHEMBL1909088",0.8099439776,0.8634482759,0.9112068966
"CHEMBL1909140",0.8374399038,0.7355392157,0.9367588933
"CHEMBL1963761",0.6302066773,0.6607122795,0.5009259259
"CHEMBL1909093",0.6390977444,0.9710144928,0.6490740741
"CHEMBL1963735",0.7980939529,0.7159763314,0.7178947368
"CHEMBL1909104",0.7983911513,0.8987450787,0.8284272498
"CHEMBL1909114",0.7812097812,0.8891838089,0.8600668338
"CHEMBL1963759",0.6736852134,0.6819407008,0.8503061553
"CHEMBL1963694",0.7133027523,0.6557743332,0.7044879899
"CHEMBL1963756",0.6482873851,0.6853288987,0.7201336675
"CHEMBL1909215",0.6832579186,0.8333333333,0.809375
"CHEMBL1909213",0.2327044025,0.6284722222,0.4981617647
"CHEMBL1963783",0.6188090051,0.7568254382,0.6761962693
"CHEMBL1963827",0.7637195122,0.6550421389,0.6777643261
