"","fold0","fold1","fold2"
"CHEMBL2363337",0.533333333333333,0.666666666666667,0.47
"CHEMBL2363228",0.697802197802198,0.694871794871795,0.782967032967033
"CHEMBL2363504",0.65587044534413,0.6275,0.522058823529412
"CHEMBL2363664",0.467532467532468,0.814102564102564,0.625
"CHEMBL2363269",0.461818181818182,0.622994652406417,0.408482142857143
"CHEMBL1613893",0.886479591836735,0.91304347826087,0.555555555555556
"CHEMBL1614345",0.465384615384615,0.605902777777778,0.65
"CHEMBL2363442",0.690058479532164,0.736842105263158,0.565656565656566
"CHEMBL2363317",0.595141700404858,0.669642857142857,0.629464285714286
"CHEMBL2363432",0.4625,0.585284280936455,0.668627450980392
"CHEMBL1614376",0.5625,0.427272727272727,0.387096774193548
"CHEMBL2363403",0.413533834586466,0.55026455026455,0.584615384615385
"CHEMBL1614355",0.196969696969697,0.447368421052632,0.611111111111111
"CHEMBL2363593",0.419191919191919,0.689814814814815,0.625668449197861
"CHEMBL2363414",0.727272727272727,0.548529411764706,0.536458333333333
"CHEMBL1614226",0.653225806451613,0.768398268398268,0.740384615384615
"CHEMBL2363444",0.55026455026455,0.448412698412698,0.660714285714286
"CHEMBL1738246",0.875,0.683636363636364,0.704980842911877
"CHEMBL2363697",0.609090909090909,0.81025641025641,0.538011695906433
"CHEMBL2363725",0.529411764705882,0.5921875,0.618518518518518
"CHEMBL2363572",0.746753246753247,0.676190476190476,0.495726495726496
"CHEMBL2363189",0.611842105263158,0.619047619047619,0.5625
"CHEMBL2363799",0.611336032388664,0.674242424242424,0.666666666666667
"CHEMBL2363628",0.293103448275862,0.666666666666667,0.346153846153846
"CHEMBL2363489",0.547058823529412,0.592948717948718,0.566666666666667
"CHEMBL2363426",0.395238095238095,0.55,0.637362637362637
"CHEMBL1738575",0.635294117647059,0.769047619047619,0.68983268983269
"CHEMBL2363836",0.640909090909091,0.526315789473684,0.546558704453441
"CHEMBL2363789",0.640866873065016,0.635093167701863,0.644230769230769
"CHEMBL2363553",0.662538699690402,0.597222222222222,0.615384615384615
"CHEMBL2363332",0.5,0.626934984520124,0.6484375
"CHEMBL1614308",0.45,0.615136876006441,0.441176470588235
"CHEMBL2363809",0.523809523809524,0.646153846153846,0.41991341991342
"CHEMBL2363207",0.534979423868313,0.83,0.651851851851852
"CHEMBL2114827",0.0285714285714286,0.550387596899225,0.459302325581395
"CHEMBL1964046",0.63030303030303,0.544642857142857,0.470899470899471
"CHEMBL1614462",0.494983277591973,0.467455621301775,0.428104575163399
