"","fold0","fold1","fold2"
"CHEMBL2363375",0.392307692307692,0.587912087912088,0.564102564102564
"CHEMBL1738423",0.654166666666667,0.541889483065954,0.365384615384615
"CHEMBL3214828",0.77257525083612,0.882205513784461,0.865454545454545
"CHEMBL2114883",0.517094017094017,0.5625,0.561085972850679
"CHEMBL1614408",0.65625,0.569047619047619,0.623949579831933
"CHEMBL872182",1,0.981770833333333,0.898190045248869
"CHEMBL2363299",0.777777777777778,0.65546218487395,0.472727272727273
"CHEMBL1820680",0.666666666666667,0.642857142857143,0.8
"CHEMBL663474",0.800746268656716,1,1
"CHEMBL2363268",0.682352941176471,0.795986622073579,0.508928571428571
"CHEMBL2363393",0.513888888888889,0.62,0.475490196078431
"CHEMBL1737862",0.923976608187135,0.968085106382979,0.875555555555556
"CHEMBL2363642",0.715151515151515,0.680769230769231,0.511111111111111
"CHEMBL3215144",0.429032258064516,0.601851851851852,0.529032258064516
"CHEMBL2363467",0.681818181818182,0.966666666666667,0.622448979591837
"CHEMBL2363174",0.491228070175439,0.626297577854671,0.619909502262443
"CHEMBL1614417",0.691358024691358,0.514619883040936,0.606837606837607
"CHEMBL1614539",0.5,0.611842105263158,0.7125
"CHEMBL1738684",0.867283950617284,0.691176470588235,0.913978494623656
"CHEMBL3214981",0.553061224489796,0.4375,0.872549019607843
"CHEMBL2363321",0.372670807453416,0.778571428571429,0.565217391304348
"CHEMBL3111197",0.379032258064516,0.49,0.4
"CHEMBL2114718",0.444444444444444,0.539473684210526,0.488461538461539
"CHEMBL1963857",0.926900584795322,0.854679802955665,0.752525252525253
"CHEMBL2363453",0.7875,0.795454545454546,0.65625
"CHEMBL2363176",0.642857142857143,0.643092105263158,0.724598930481283
"CHEMBL1963849",0.928571428571429,0.647959183673469,0.527777777777778
"CHEMBL1614210",0.63859649122807,0.44625,0.623188405797101
"CHEMBL2354260",0.607023411371237,0.551587301587302,0.487012987012987
"CHEMBL2363449",0.573333333333333,0.793548387096774,0.685897435897436
"CHEMBL1614482",0.923913043478261,0.654,0.508928571428571
"CHEMBL1614220",0.754677754677755,0.708333333333333,0.680434782608696
"CHEMBL2114914",0.402173913043478,0.647569444444445,0.737373737373737
"CHEMBL2363438",0.6171875,0.615384615384615,0.661904761904762
"CHEMBL1613956",0.51984126984127,0.626485568760611,0.613636363636364
"CHEMBL1613806",0.933076923076923,0.687908496732026,0.824404761904762
"CHEMBL1614450",0.645833333333333,0.481481481481481,0.407407407407407
"CHEMBL1167052",0.55974025974026,1,1
"CHEMBL1002712",0.9375,0.840579710144927,1
"CHEMBL3111194",0.323529411764706,0.362938596491228,0.8
"CHEMBL1613859",0.678571428571429,0.510869565217391,0.782608695652174
"CHEMBL2363146",0.497584541062802,0.509259259259259,0.557142857142857
"CHEMBL2363395",0.557823129251701,0.782222222222222,0.645933014354067
"CHEMBL938648",0.716049382716049,0.92948717948718,0.666666666666667
"CHEMBL1613980",0.638211382113821,0.633838383838384,0.483333333333333
